Bleh	CD38.negative.naive.B.cell	memory.B.cell	CD14.positive..CD16.negative.classical.monocyte	cytotoxic.CD56.dim.natural.killer.cell	mature.neutrophil	memory.CD4.positive.alpha.beta.T.cell	CD4.positive..alpha.beta.T.cell	memory.CD8.positive.alpha.beta.T.cell
IL10	0.032857143	0.264571429	1.000114286	0	0.074128571	0.326285714	0.149959184	0.028714286
EFCAB12	0.703714286	0.767428571	0.159285714	0.149571429	3.802042857	0.153071429	0.376979592	0.122
ZCCHC24	0.156285714	0.155714286	2.332028572	0.625428571	2.0048	0.122	0.121142857	0.254
ALDH7A1	0.559142857	0.494428571	0.220942857	0.129714286	0.009585714	0.222714286	0.897714286	0.085785714
SMPD3	0.189714286	2.706857143	0.290685714	1.460857143	0.566971429	0.432357143	0.234755102	0.361928572
SNORA5B	0	0	0	0	1.166185714	0	0	4.035
C11orf95	1.133714286	1.640428571	0.588942857	1.208428571	0.115628571	0.271142857	0.386122449	0.824571429
SH3RF1	0.372285714	0.419	2.010371429	0.182785714	1.931342857	0.010142857	0.020102041	0.009214286
LINC00671	0	0	0.340885714	0	5.904914286	0	0	0
LINC00106	1.536	1.201428571	1.230971429	0.350142857	0.222471429	0.108	0.664285714	0.227285714
HIST1H1T	0	0	0.014257143	0	6.174157143	0.021714286	0.00722449	0
TOLLIP-AS1	0.677714286	0.549714286	0.316485714	0.877071429	0.720228571	0.863428572	0.844408163	1.199428572
MAGI3	0.166285714	0.290571429	0.660685714	0.096142857	0.123414286	2.259357143	1.886387755	0.658285714
LAYN	0	0	0.0486	0.247142857	0.036771429	0.029714286	0.218	0.042571429
C14orf37	0.634857143	1.816857143	0.281942857	0.571142857	1.514571429	0.285214286	0.286918367	0.719714286
SHCBP1	0.567857143	0.233142857	0.724828571	0.413	1.657971429	0.109642857	0.317306122	0.270571429
KLHL25	0.283428571	0.273714286	0.234	1.183285714	1.058414286	0.929214286	1.335387755	0.718428571
BIK	0.055428571	0.300428571	0.3914	0.192428571	2.759985714	1.274571429	0.27	0.845285714
MIR548K	0	0	0	0	2.917128571	0	3.287530612	0
LRRC75B	0.088857143	0.143428571	0.711457143	0.970928571	2.9238	0.053142857	0.053102041	0.105285714
SPTBN2	0.65	0.264571429	0.006971429	0.099285714	0.036385714	0.015285714	0.049081633	0
NUTM2B	0.989714286	0.666857143	0.381028571	0.4115	2.062971429	0.352285714	0.562836735	0.665857143
ACOX2	0	0	0.480857143	0	0.080985714	0	0.010040816	0
FAM223A	0.559142857	0.211428571	0.234657143	0.189428572	3.887928571	0.195714286	0.603122449	0.278285714
FAM223B	0.559142857	0.211428571	0.234657143	0.189428572	3.887928571	0.195714286	0.603122449	0.278285714
TEKT4P2	0.265428571	0.419	0.354857143	1.418	0.237671429	1.028571429	0.966428571	0.510285714
KIR3DL2	0	0	0.016942857	5.427714286	0.053728571	0.304571429	0.084020408	0.295571429
UNC13B	0.055428571	0.091714286	0.338228571	0.055428571	0.637257143	0.175142857	0.303285714	0.070571429
SPA17	0.077714286	0.222714286	0.991057143	0.111714286	0.459728571	0.262285714	0.308959184	0.124
LOC283887	0.372285714	0.393714286	0.211114286	0.780571429	2.767628571	0.216714286	1.018244898	0.278285714
AP1M2	0	0	0.024971429	0.283857143	4.3748	0	0.075816327	0
MCF2L2	0.021142857	0	0.100142857	0.550357143	0.609	3.220285714	0.388040816	1.2505
RWDD2A	0.67	0.538	0.3602	0.343357143	0.156542857	0.927714286	1.354877551	0.869428571
EXOC3-AS1	0.822571429	0.594	0.602914286	0.921785714	0.570271429	0.689142857	0.665285714	0.646928572
IGF2BP3	0.474571429	0.321142857	1.555428571	0.067857143	2.305357143	0.135428572	0.227285714	0.024928571
KIAA1671	0.032857143	0	0.011485714	2.053571429	0.0191	0.197071429	0.433061225	3.2895
VWA7	0.077714286	0.602	0.048628572	0.1245	2.442957143	1.143571429	0.052979592	1.3585
ANKRD9	0.066	0.119714286	0.528114286	1.279	1.358085714	0.5985	0.174469388	0.334285714
HSD17B13	0.594285714	0.242	0.491285714	0.201642857	3.956642857	0.093714286	0.434693878	0.059285714
SOWAHC	0.066	0.044285714	1.574457143	0.026714286	0.032442857	0.735071429	0.215489796	0.147142857
CFAP54	0.032857143	0.105	0.004942857	0.181	5.204042857	0.359	0.079897959	0.155357143
SOX12	0.930714286	1.660857143	0.171828571	0.391285714	0.9145	0.352428571	0.818367347	0.501928571
SLITRK4	0	0	2.7992	0	0.230671429	0	0.009142857	0
WEE2-AS1	0.627428571	0.666857143	0.053171429	0.892142857	0.1915	0.902928571	1.399469388	1.090428572
MBLAC1	0.831428571	0.829	0.196657143	1.008642857	0.650871429	0.782714286	0.523591837	0.942571429
RGL3	0.066	0.143428571	0.084571429	0	5.077728571	0	0.001795918	0
MIR711	0.179142857	0.233142857	0.527342857	0.191	4.225728571	0.193	0.249489796	0.146714286
C8orf37	2.298571429	1.421142857	0.231	0.385571429	0.125528571	0.277	0.553489796	0.390285714
EPS8L1	0.122142857	0.264571429	0.591771429	2.145785714	0.316614286	0.683357143	0.255959184	0.543642857
KHK	0.333142857	0.479428571	0.674714286	0.795714286	0.058457143	0.977785714	0.889285714	0.905428572
CCR9	0.454857143	1.063428571	0.011942857	0.032428571	0.026642857	3.699	0.274836735	0.495142857
LOC101929140	0.822571429	0.402571429	0.066342857	0.52	2.476142857	0.338142857	0.895122449	0.335071429
ITGA1	0	0	0.637657143	0.016071429	3.561071429	0.507142857	0.449265306	0.864642857
AS3MT	0.613142857	0.582714286	0.304085714	0.534285714	1.649357143	0.784642857	0.843489796	0.704142857
IL20RB	0.225714286	0.527571429	0.424971429	0.635214286	2.240685714	0.464857143	0.763469388	0.537285714
ASAH2B	0.641857143	0.594	0.0106	0.510857143	0.0546	1.079	1.538081633	1.592571429
FSD1	0.141	0.143428571	0.002685714	4.531785714	0.009585714	0.340142857	0.573469388	0.302857143
ICA1L	0.996571429	0.849571429	0.480342857	1.698928572	0.276914286	0.255357143	0.765428571	0.562428571
FZD6	0.485428571	0.201285714	0.0738	0.865285714	0.083514286	2.074142857	1.072306122	0.597714286
RPS2P32	1.009142857	0.549714286	0.737371429	0.732714286	1.226985714	0.623285714	0.466632653	0.542
CHAF1B	0.297714286	0.446	0.053085714	1.375	1.780414286	0.623357143	0.552040816	0.456285714
HGD	1.164857143	0.829	0.367257143	0.267714286	0.325428571	0.939714286	1.540918367	0.542
FAM19A1	0.055428571	0	0.003314286	0.349857143	0.0153	1.561714286	1.341102041	2.691285714
RAB15	0.055428571	0.056857143	0.045685714	0.686428572	1.106985714	1.492714286	1.88522449	0.621785714
SLC6A8	0.088857143	0.166	0.759971429	0.085357143	3.652928571	0.0765	0.040122449	0.082714286
LOC731157	0.759428571	1.088285714	0.275942857	1.113857143	0.508357143	0.427071429	0.399367347	1.207285714
PRRT3	0.283428571	0.372571429	0.2494	0.481857143	1.781485714	0.805714286	1.094591837	0.818214286
ITGB4	0.166285714	0.044285714	0.076028571	0.145142857	4.787028571	0.056285714	0.103979592	0.178571429
C1orf56	0.913	0.446	0.241828571	1.0155	2.150642857	0.238285714	0.40822449	0.443
PROCR	0	0.044285714	0.335485714	3.062571429	0.066142857	0.443357143	0.27077551	1.255285714
IRGM	0.344	0.179142857	0.0072	0.976928572	0.729257143	1.500642857	1.23577551	1.009571429
RPS6KL1	0.132	0.558571429	0.046514286	0.2135	0.167085714	0.899142857	2.846918367	0.420428572
FAM131B	0	0.029428571	0.261714286	0.727785714	0.484514286	0.111214286	0.023857143	1.074
EDA	0.055428571	0.029428571	0.073857143	0.009571429	0.026728571	1.911785714	3.039734694	0.7535
CCL2	0.066	0	1.023085714	0	0.187757143	0	0.162306123	0
PNMA3	0.372285714	0.428857143	0.065314286	0.389428571	0.146985714	1.039142857	2.710142857	0.809071429
GAL3ST4	0.148571429	0.091714286	0.047371429	0.016071429	1.722	0.774071429	3.023	0.131
SHROOM1	0	0.222714286	4.671085714	0.123571429	0.021042857	0	0.006714286	0.013
TMEM63C	0.861714286	1.263142857	0.662314286	0.040142857	1.6487	0.552285714	0.12822449	0.763428572
ATP8B3	0.077714286	0.105	0.832514286	0.887642857	2.674585714	0.441428571	0.360693878	0.369571429
SLC16A11	3.29	1.180714286	0.015571429	0.732428571	0.009585714	0.154642857	0.303714286	0.266428571
CDNF	1.043142857	0.888285714	0.187142857	0.705928571	0.421471429	0.422785714	1.639857143	0.395714286
LOC728673	1.585142857	0.812	0.396028571	0.548071429	0.8435	0.6525	0.118979592	0.391142857
LOC101928139	1.212857143	0.549714286	0.141857143	0.195	1.522514286	0.635571429	1.294918367	0.305357143
CDK20	0.122142857	0.132857143	0.454542857	0.507071429	0.400928571	1.182857143	1.710346939	0.920142857
LOC105377138	1.285428571	0.666857143	2.3754	0.112785714	0.408128571	0.269642857	0.266510204	0.143642857
TMEM266	0.077714286	0.119714286	0.0038	0.059785714	0.0461	0.036285714	0	0.029142857
LOC105369758	0.430571429	0.689428571	0.533971429	0.655071429	2.736871429	0.505285714	0.056979592	0.288285714
BBS12	0.687571429	0.402571429	0.221657143	0.629571429	0.661628571	0.782857143	0.574816327	1.004
POC1A	0.265428571	0.455428571	0.315914286	0.664428572	1.9124	0.451642857	0.266979592	0.409071429
RTKN	0.403714286	0.729285714	0.026771429	3.095785714	0.009585714	0.047785714	0.059530612	0.232714286
LOC101927420	0.494285714	0.486571429	0.779971429	0.579357143	1.312957143	0.585428571	0.413510204	0.394571429
LINGO3	1.536	0.838571429	0.123228571	0.626	2.413042857	0.127357143	0.029591837	0.205714286
DSC1	0	0	0.002628571	0.068285714	0.065528571	0.324142857	5.344306122	0.0995
NAPA-AS1	0.838857143	1.098142857	0.348057143	0.455714286	0.534128571	0.773285714	0.828755102	0.713785714
AOC1	0	0	0.109657143	0	3.337185714	0	0.008061225	0
GLS2	1.028	1.120714286	0.0036	0.332142857	0.072228572	1.095285714	1.339306122	0.8835
CMTM8	0.055428571	0.044285714	0.211428571	0.089285714	0.8817	1.722	2.416857143	0.1695
CHAC1	0	0.044285714	0.0284	0.062285714	0.133642857	0.021714286	0.066061225	0.019857143
SMAD1	0	0	2.991571429	0.181214286	0.106214286	0.302071429	0.267673469	0
PKHD1L1	2.364285714	3.189428571	0.145971429	0.026785714	0.091071429	0.038428572	0.028408163	0.009214286
CCDC171	1.115142857	0.729285714	0.301971429	0.717071429	0.976214286	0.3305	0.936265306	0.462928572
ZNF433	1.585142857	1.201428571	0.197457143	0.944785714	0.139885714	0.286285714	0.928734694	0.334285714
MMP8	0	0	0.013914286	0	4.010085714	0	0	0
KCNE1B	0	0	0.543085714	0	2.410085714	0	0	0
IL5RA	0.021142857	0.505142857	0.035571429	0.18	1.750957143	2.168214286	0.118428571	1.097642857
PCAT29	0	0	0.118971429	0.139714286	5.3443	0.051714286	0.009285714	0.209642857
OCM	0.141	0.333142857	0.1378	0.107857143	1.211928571	0.780785714	2.543612245	0.578428572
MAP10	0.838857143	0.409142857	0.8002	0.949571429	0.208014286	0.634285714	0.933	0.552642857
CFL1P1	0.166285714	0.516571429	0.023028571	0.507214286	1.515371429	0.864857143	1.556346939	0.428857143
KIR3DL1	0	0	0.008342857	5.191857143	0.137214286	0	0.00122449	0.519071429
C1orf61	0.141	0	2.097457143	0.905285714	0.484071429	0.778142857	0.093571429	1.351071429
OSCP1	0.166285714	0.201285714	0.354914286	0.111071429	2.113328571	0.255714286	0.211571429	0.441857143
PRSS57	0	0	0.150485714	5.352357143	0.222	0.015285714	0.071020408	0.016571429
B4GALT1-AS1	0.283428571	0.190857143	0.609285714	0.662642857	3.215828571	0.252357143	0.061918367	0.258142857
CRISP3	0	0	0.006114286	0	5.8358	0	0.005469388	0
PRUNE2	0.077714286	0.069	1.396685714	0.040142857	3.439057143	0.104	0.038755102	0.092
TAS2R13	1.410571429	1.148	0.265857143	0.585214286	0.269171429	0.408142857	1.105897959	0.464142857
AZU1	0.111428571	0.056857143	0.853514286	0.037357143	4.001314286	0.029714286	0.021897959	0.019857143
TONSL	1.057428571	1.162285714	0.329314286	1.162	0.111885714	0.501	0.42877551	0.631857143
LOC105371795	0.044857143	0.081428571	0.466342857	0.276071429	4.6676	0.045	0.173244898	0.045428572
GINS1	0.297714286	0.516571429	0.131942857	0.617285714	0.233885714	0.245357143	0.224469388	0.481571429
LOC100289361	0.516	0.594	0.791371429	1.068571429	0.392371429	0.502285714	0.673367347	0.936142857
CADM1	0.088857143	0.419	0.039428571	0.992142857	0.068242857	0.729857143	0.237020408	1.460428571
DEFA4	0	0	0	0	5.821971429	0	0.005755102	0
XKRX	3.846571429	0.354428571	0	0.032	0.096371429	0.041428572	1.371265306	0.058071429
TMEM44	0.516	1.009571429	0.1038	0.574142857	0.254428571	0.274857143	0.291755102	0.651
TPX2	0.055428571	0.105	0.121228571	1.121214286	0.709785714	0.426	0.117489796	0.820285714
C19orf68	0.62	0.767428571	0.226314286	0.910142857	1.102485714	0.872142857	0.348918367	0.876714286
F12	0.166285714	0.166	0.592571429	0.143857143	3.876728571	0.428285714	0.014632653	0.343
HIST1H1A	0	0.081428571	0.0324	1.005928571	0.155	2.079142857	0.48177551	0.804285714
SNORA35	0	0	5.795028571	0	0.009585714	0	0	0
VANGL1	0.032857143	0.044285714	0.363228571	3.202357143	0.0153	0.353357143	0.169530612	1.055071429
MIR181A2HG	0.210428571	0	0.002685714	5.283071429	0.081457143	0	0.104510204	0.106
TRIM7	0.395571429	0.283428571	3.518171429	0.091285714	0.061642857	0.329071429	0.520755102	0.328714286
LINC00654	0.201285714	0.132857143	0.247742857	0.411785714	4.1773	0.081428571	0.152571429	0.120571429
PRKAR2A-AS1	0.67	0.479428571	0.214914286	0.788285714	1.468442857	0.647642857	0.63444898	0.590785714
LEAP2	0.677714286	0.610571429	0.315142857	0.485714286	1.1231	0.513428572	1.073714286	0.841142857
FLJ37035	0.814428571	1.034428571	0.2432	0.996785714	0.113771429	0.572714286	0.967959184	0.739
CLEC6A	0	0	4.951571429	0	0.528357143	0	0	0.013
FFAR3	0	0.044285714	0.754	0.009571429	4.628828571	0.3295	0.008673469	0
FAM110B	0.032857143	0	1.916028571	0.038	3.5261	0.063142857	0.011938776	0.036642857
KCNC4	0.861714286	0.97	0.179771429	0.225785714	0.9142	0.866571429	0.906102041	0.434571429
CCNA2	0.122142857	0.155714286	0.092171429	0.525357143	0.683	0.245071429	0.222653061	0.540071429
PPP5D1	0.687571429	0.354428571	0.435971429	0.385571429	2.1027	0.183142857	0.308938776	0.215857143
RPLP0P2	0	0	0	0	0.009585714	0	0	0
UHRF1	0.141	0.056857143	0.324685714	1.650642857	1.4262	0.205785714	0.036673469	0.800214286
BCAR1	0.066	0	0.017742857	0.016071429	0.111085714	0.02	0.045734694	0.013
FZD3	1.104857143	1.571714286	0.205885714	0.467	0.101257143	0.478428572	1.130795918	0.596714286
GNAL	0.243714286	0.166	0.046971429	3.055571429	1.510857143	0.192571429	0.071673469	0.365
ALMS1-IT1	0.848	0.594	1.030685714	0.550571429	0.372871429	0.494714286	1.165183674	0.516214286
KIAA1211L	0	0	0.184742857	0.065857143	4.599542857	0.130285714	0.070632653	0.624785714
CAPN5	0.066	0.091714286	0.166342857	2.669285714	0.086471429	0.378357143	0.667653061	0.441928572
PSD	0.265428571	0.455428571	0.2652	0.336142857	0.593514286	1.066142857	1.890346939	0.307142857
ZNF70	1.496571429	0.759	0.311371429	0.814	0.4714	0.302857143	0.653897959	0.580142857
LRRN1	0.148571429	1.211714286	0.011142857	0.283571429	3.736357143	0.008428572	0.237653061	0.0505
ZNF547	0.831428571	0.582714286	0.086628571	0.797	1.648514286	0.245857143	0.390489796	0.326
PLS1	0.132	0.091714286	0.1068	0.9	0.428557143	0.890428571	1.02577551	0.814571429
LRP6	0.258	0.105	0.036628571	0	1.521371429	0.9415	2.656571429	0.090642857
TMEM201	0.717714286	0.997428571	0.6856	0.498714286	0.093528571	0.877714286	0.683244898	0.747642857
CD3EAP	0.574285714	1.045428571	0.896685714	0.514714286	0.068514286	0.677714286	0.507959184	0.825785714
ZNF165	1.449714286	1.440571429	0.046885714	0.119285714	1.339371429	0.420714286	0.478285714	0.196357143
DDTL	0.315714286	0.264571429	0.3076	0.502071429	1.9596	0.909071429	0.434632653	0.712714286
MYOZ1	0	0	0	0.017142857	0.009585714	0	0	0
SEZ6	0.532571429	0.402571429	0.313342857	0.375571429	3.764642857	0.133928571	0.001795918	0.127142857
MPO	0	0	2.434114286	0	2.923742857	0	0.086367347	0.015714286
RNF165	0	0	0.023542857	5.174357143	0.146785714	0.164214286	0.084816327	0.037857143
SH3BGR	0.454857143	0.166	0.410485714	0.465071429	1.727042857	0.494928571	0.788816327	0.133357143
KCTD1	0.290571429	0.876714286	0.377657143	1.072714286	0.092771429	1.127285714	0.631285714	0.891428571
PAPSS2	0	0	1.582314286	0	2.510028571	0.018571429	0.049183674	0
BUB1B	0.324	0.344	0.437828571	0.674357143	1.318671429	0.254571429	0.215265306	0.438142857
IRS1	2.676285714	1.243714286	0.320914286	0.009571429	0.021814286	0.157071429	0.636591837	0.2715
LINC00593	0	0	0.007771429	0.034	5.567171429	0	0.001428571	0.023642857
FKBP1B	0.201285714	0.494428571	1.465685714	0.418357143	0.028557143	0.3725	0.032489796	0.7795
DNAJC6	0.324	0.155714286	0.132428571	0.073357143	0.7033	0.801071429	1.382408163	1.688571429
MFAP3L	0.189714286	0.201285714	0.7566	0.235928572	2.994642857	0.470357143	0.350571429	0.370571429
SLC5A2	0.804571429	0.864714286	0.101885714	0.503571429	0.0831	1.199285714	0.674877551	1.078357143
SLC7A11	0.055428571	0	0.166142857	0.021285714	2.156228571	0.016785714	0.06677551	0.0365
HHLA3	0.601	0.602	0.186685714	1.221785714	0.191857143	0.603642857	0.696408163	0.564142857
HMGN5	0.613142857	0.155714286	0.253114286	0.340571429	2.4432	0.469	0.547265306	0.371642857
CDC42EP1	0.077714286	0	2.001657143	0.009571429	0.060542857	0	0.016897959	0.019857143
TRIM9	0.189714286	0.056857143	0.003028571	0.128357143	4.772385714	0.060571429	0.234040816	0.080714286
LOC101928402	2.013285714	1.034428571	0.284857143	0.354142857	0.816057143	0.264714286	0.513734694	0.326571429
CPE	0	0	0.023628571	0.101357143	0.039157143	0	0.050693878	0.054142857
SLC22A23	0.141	0.233142857	0.031114286	0.038928571	0.053828571	1.746714286	3.160306123	0.119214286
CCDC120	0.848	0.582714286	0.116257143	0.593785714	1.085485714	0.5985	0.83977551	0.840571429
RSPH14	0.111428571	0	0.000857143	0.189714286	5.015428571	0.138428572	0.106469388	0.023642857
SPRY3	0.382142857	0.143428571	0.417742857	0.232571429	3.639142857	0.165142857	0.416755102	0.130785714
LYSMD1	0.794	0.985142857	0.025942857	0.568857143	1.907271429	0.125642857	0.563816327	0.266428572
MYLK-AS1	1.496571429	1.134857143	0.1146	0.819285714	0.237628571	0.465571429	0.737306122	0.445714286
LOC100129534	1.028	1.346285714	0.125485714	0.297857143	1.147985714	0.378	0.918653061	0.198714286
GTF2IRD1	0.066	0.081428571	0.017828571	0	0.009585714	0.736928572	0.118673469	0.061714286
ATP1A3	0.258	0.409142857	0.019914286	1.903642857	0.448528571	0.678	0.331979592	1.513428572
PPP1R2P9	0	1.935142857	0	0.191071429	0.009585714	3.259714286	0.11244898	0.054142857
LOC105378663	0.65	0.419	0.325942857	0.255428572	0.965428571	0.413142857	0.571142857	0.319714286
WDR97	0.930714286	0.527571429	0.480542857	0.391142857	1.691242857	0.4715	0.731346939	0.233285714
LRRC24	1.496571429	1.009571429	0.554942857	0.651357143	0.131742857	0.482571429	0.36922449	0.703571429
C15orf52	0.217714286	0.428857143	0.293542857	0.211142857	1.8824	0.179428571	0.287632653	0.229571429
GUCA1B	0.507285714	0.479428571	0.297257143	0.223214286	2.680971429	0.231	0.77377551	0.270857143
CTD-2201I18.1	0.148571429	0.056857143	0.300228571	0.039428572	1.327342857	1.1955	2.07822449	0.275642857
MAMDC4	0.695285714	0.610571429	0.737314286	0.924	0.191871429	0.853642857	0.540469388	0.662857143
NUDT13	1.035285714	0.729285714	0.830514286	0.347642857	0.1323	0.599285714	1.015877551	0.257857143
ZFP92	0.055428571	0.321142857	0.626828571	0.874714286	1.710857143	0.293142857	0.086959184	0.498857143
LINC01023	1.912857143	1.263142857	0.467314286	0.629428572	0.088842857	0.345	0.041326531	0.320785714
GPER1	0.032857143	0.273714286	0.486685714	0.049714286	0.045871429	0	0.007836735	0.011
SHPK	1.310714286	1.009571429	0.239542857	0.256071429	0.480985714	0.430785714	0.803	0.464214286
ZNF470	0.779142857	0.829	0.277085714	1.026714286	0.209828571	0.434571429	0.702020408	0.597428572
LOC101928035	0.941714286	0.428857143	0.353114286	0.367857143	2.494257143	0.225857143	0.142306123	0.500928571
RNF207	0.403714286	0.419	0.215628571	0.117	0.021042857	2.320571429	0.265183674	1.666714286
MELK	0	0	0.231228571	0.547	1.330457143	0.259357143	0.061346939	0.380571429
CLSPN	0.099142857	0.056857143	0.246628571	1.051785714	1.716757143	0.269071429	0.064	0.604071429
ZNF221	1.157714286	0.643714286	0.182742857	0.911714286	0.916142857	0.267142857	0.370469388	0.379714286
LIMS2	1.182428571	1.282714286	0.032085714	0.022857143	0.759771429	1.123214286	0.938530612	0.132285714
DZIP1L	0	0	0.936742857	0	0.6723	0.029714286	0.013877551	0
PLK1	0.324	0.505142857	0.220885714	0.425071429	1.810628571	0.277214286	0.207877551	0.262785714
LOC345051	1.419142857	1.346285714	0.128085714	0.157857143	1.349242857	0.082142857	0.72	0.246428571
CLDN7	0.474571429	0.428857143	0.76	0.592	0.057357143	0.186142857	0.251489796	0.604071429
FBXO15	1.296571429	0.446	0.007885714	0.167928571	0.009585714	0.306857143	1.069285714	0.189357143
LOC100507487	1.728857143	0.505142857	0.134971429	0.550928572	0.009585714	0.2965	1.561571429	0.239
LGALS4	0.731857143	0.812	0.258228571	0.771571429	0.651228571	0.482642857	1.163061225	0.539714286
RUFY4	0.156285714	0.166	2.229257143	0.150428572	1.878185714	0.146214286	0.261244898	0.211571429
CPA5	0	0	0	0	0.009585714	1.682214286	1.472877551	2.273214286
ZNF579	0.740285714	0.819428571	0.465085714	0.735642857	0.452714286	0.637857143	0.38444898	0.605785714
