Row	ascites7873R1	ascites7873R2	ascites7882R1	ascites7882R2	ascites7892R1	ascites7892R2
NANOGP4	0.56649	0.525055	0	0.0619233	0.601452	0.0678672
NANOGNB	0.070591	0.226111	0.544836	0	0.715761	0.265062
PRSS46	0.227533	0.209323	0.184363	0.453349	0.499084	0.248183
TEX101	0.239032	0.326823	0.111674	0.277634	0.48941	0.373895
ATP6V0A4	0.304577	0.135026	0.12686	0.253963	0.504101	0.493823
RPS5P2	0.295486	0.629858	0.277549	0.0977618	0.409091	0.107873
SPDYE18	0	0.0060706	0.366629	0.589396	0.612082	0.242742
NAT16	0.355617	0.232816	0.444666	0.256887	0.461434	0.0654677
DPYSL4	0.18587	0.311322	0.201384	0.0922879	0.363441	0.662055
HMGN1P13	0.666875	0	0.465468	0.3339	0.348203	0
CKM	0.434119	0.362758	0.21705	0.371569	0.226256	0.202419
PRRX2	0.040437	0.0430184	0.6799	0.44379	0.294888	0.308248
GABRB1	0.117883	0.377144	0.582131	0.11309	0.296106	0.322042
CCDC74B	0.234537	0.403367	0.258049	0.280458	0.451227	0.180679
TUBB8P12	0.0316982	0.496349	0.342202	0	0.755155	0.182659
RPS2P41	0.427796	0.114016	0.150775	0.318224	0.443919	0.35168
TENM4	0.266244	0.175852	0.522602	0.142662	0.510194	0.188746
GAPDHP49	0.233597	0.249668	0.163923	0.232684	0.607752	0.318545
KLK15	0.037843	0.0911106	0.0530111	1.42061	0.0394305	0.163804
GPT	0.122256	0.0593502	0.863	0.121097	0.38025	0.259841
OR7E47P	0.115266	0.262397	0.399876	0.687545	0.273954	0.066614
FAM181B	0.255756	0.121522	0.280127	0.26125	0.371399	0.515376
KRT8P42	0.113288	0.331804	0.10524	0.149984	0.430542	0.674132
CDHR5	0.243866	0.269398	0.670632	0.0877958	0.353023	0.179963
KCNK3	0.234363	0.306581	0.366658	0.145169	0.476838	0.273019
NRN1L	0.0905616	0.75164	0.673094	0	0.188132	0.0991074
NTRK2	0.233178	0.178494	0.0903729	0.190707	0.681697	0.427075
SRMP2	0.18581	0	0.260862	0.185024	0.966644	0.202775
CRISP3	0.253469	0.0734995	0.225643	0.193475	0.552694	0.501002
ESM1	0.389407	0.0490242	0.497994	0.397048	0.233821	0.232465
RAPSN	0.0787402	0.184897	0.493385	0.273207	0.46551	0.302085
SLC5A9	0.232629	0.358424	0.212445	0.318901	0.509879	0.165319
TEX19	0.208809	0.055509	0.474806	0.39113	0.326579	0.340603
TPT1P4	0.401622	0.142937	0.378183	0	0.138455	0.734298
SLC24A3	0.208372	0.1823	0.36531	0.274499	0.395473	0.36903
NRXN2	0.0575866	0.120462	0.389472	0.00742652	0.277309	0.942626
DEFB108P4	0	0	0	1.17881	0.615621	0
POU4F1	0.294564	0.2348	0.264599	0.294691	0.384271	0.319832
VIPR2	0.164708	0.205239	0.377687	0.236023	0.512013	0.292978
MYO1A	0.308376	0.321123	0.23969	0.299599	0.204876	0.411031
CPSF1P1	0.155239	0.179193	0.325447	0.504631	0.33771	0.281583
ALG1L6P	0.0869019	0.200078	0.3961	0.256996	0.606851	0.235655
ACSM1	0.0989608	0.0360688	0.472706	0.346296	0.653572	0.174374
SUMO2P20	1.30472	0.476664	0	0	0	0
CNTN4	0.332717	0.138106	0.123377	0.168451	0.696576	0.32186
HSP90AB2P	0.149798	0.375619	0.356948	0.166948	0.505486	0.226108
RPL31P61	0.225699	0.240903	0	0.830542	0.232305	0.250211
MAP1LC3BP1	0.14237	0.310893	0.189338	0.270483	0.277594	0.588889
TMEM108	0.371709	0.454033	0.178319	0.152047	0.376977	0.246407
IGLVVI-25-1	0	0	0	0.53441	0	1.24489
IL2	0.268798	0.474846	0	0.220773	0.447697	0.36627
KLF17	0.166618	0.256718	0.313233	0.217395	0.290977	0.531298
MRPS21P6	0	0	0.707178	0	0.510733	0.55806
KLK13	0.0815839	0.336214	0.432334	0.219096	0.459671	0.246999
CCNYL2	0.306839	0.21107	0.267233	0.135901	0.59043	0.263046
DLGAP3	0.094349	0.58356	0.303872	0.363976	0.296128	0.13175
PFN1P4	0	0.591152	0	0.737043	0	0.445389
RPL29P12	0	0.78286	0.461784	0.338342	0.190326	0
IGHJ1	0	0	0	1.77224	0	0
DSCAML1	0.00776493	0.247413	0	0.583965	0.399015	0.531674
PCDHGA12	0.299168	0.299427	0.191295	0.130845	0.62414	0.224098
SOHLH2	0.37353	0.184212	0.199074	0.24448	0.4558	0.311756
AWAT1	0.115815	0	0.490211	0.459108	0.321781	0.381149
DLX3	0.208388	0.140978	0.423865	0.511324	0.296416	0.185278
SP6	0.101495	0.0931596	0.372352	0.363204	0.450117	0.385787
SYN1	0.261452	0.209963	0.300994	0.169172	0.523746	0.300722
TUBA3D	0.243599	0.110065	0.453395	0.286225	0.4903	0.182368
FAM184B	0.254333	0.235069	0.398017	0.191329	0.404013	0.283154
CLSTN2	0.233958	0.113025	0.282336	0.510666	0.366246	0.257731
KCNA4	0.123566	0.263594	0.34894	0.611904	0.144097	0.271315
C1QTNF9	0.453436	0.373685	0.232268	0.254542	0.308595	0.140196
GSTTP1	0.156435	0.266508	0.666107	0.0729518	0.367575	0.232799
TTPA	0.245274	0.216147	0.302005	0.560365	0.263527	0.175019
VN1R1	0.221737	0.262482	0.364913	0.146431	0.479618	0.286338
C1orf141	0.57192	0.165576	0.531624	0.0454052	0.18245	0.263507
EIF4A2P1	0.363114	0.27585	0.363043	0.206828	0.323811	0.226081
RPSAP4	0	0.235362	0.296495	0.481849	0.242317	0.502561
TTC23L	0.0873968	0.0829704	0.365792	0.0573029	0.267584	0.897434
C12orf74	0.0820256	0.029075	0.611086	0.367386	0.31022	0.357946
UPF3BP2	0.333438	0.708524	0	0.353822	0	0.361666
PTGER4P3	0.266765	0.284813	0	0	0	1.20568
RPS3AP49	0.316754	0.367085	0.319299	0.321364	0.08368	0.348441
TTLL13P	0.350356	0.220697	0.201801	0.121434	0.672197	0.188295
AKAP14	0.596381	0.258729	0	0	0.21848	0.680669
CPLX1	0.141783	0.186347	0.490416	0.375206	0.310683	0.249125
C2CD4D	0.232407	0.216258	0.487945	0.261129	0.302852	0.252804
TAS2R19	0.47746	0.389717	0.228705	0.192385	0.320443	0.14377
PLGLB2	0.351225	0.300039	0.272205	0.37289	0.147232	0.307784
FAM132A	0	0	0.378209	0.204248	0.599711	0.569206
RGS7	0.575383	0.385051	0.178973	0.0849276	0.361863	0.164999
INSC	0.19145	0.16632	0.32946	0.381039	0.390585	0.292258
AK2P2	0	0.216159	0.287542	0.19881	1.04822	0
TRAJ57	0.730387	0	1.0196	0	0	0
POM121L7	0.222791	0.284789	0.381134	0.274135	0.470311	0.116228
FABP5P2	0.644903	0.454707	0	0.416039	0	0.233702
CCDC89	0.222843	0.474087	0.208095	0.370667	0.2709	0.202162
IARS2P1	0.217284	0.22068	0.368201	0.195696	0.430097	0.31498
ZG16	0.290038	0.318066	0.118739	0.0682604	0.463749	0.48783
HNRNPA1P63	0.0671129	0	1.50093	0.117176	0.0609754	0
MAPT	0.258221	0.314018	0.288744	0.107669	0.537947	0.23942
MRPL35P2	0.408129	0.145047	0.192161	0.270678	0.281649	0.448254
OSTN	0.199957	0	0.284299	0.607997	0.619215	0.033939
NOS1	0.2831	0.369473	0.284481	0.187963	0.312009	0.308253
OR51E2	0.261354	0.133338	0.328438	0.170926	0.466969	0.383957
CTGLF11P	0.245474	0.33215	0.267509	0.285383	0.326085	0.287015
SNPH	0.133598	0.213069	0.346657	0.37551	0.328669	0.341891
CYCSP23	0	0.945823	0.461923	0	0.330431	0
C5orf67	0.50336	0.248915	0.109287	0.154584	0.161601	0.559102
CHSY3	0.298033	0.146314	0.471489	0.0985972	0.50366	0.217623
GABRB2	0.338166	0.502841	0.160415	0.0787424	0.383285	0.272108
FDPSP1	0.102526	0.0555384	1.357	0	0.0539751	0.165315
GSTA5	0	0.282334	0.44165	0.375713	0.546708	0.0876858
FTLP2	0.262353	0	0.385806	0.389535	0.407968	0.288413
SDR42E2	0.206013	0.199101	0.157135	0.112335	0.468866	0.590191
AVPR1B	0.133767	0.237074	0.406556	0.223071	0.441772	0.290821
SEPT14P19	0.0533005	0.285024	0.26149	0.237066	0.42107	0.474424
PRELID1P3	0.0997233	0.539819	0.482342	0.293639	0.206778	0.109606
DCHS2	0.400854	0.182235	0.155923	0.446843	0.334788	0.210731
IGKV2D-28	0	1.7312	0	0	0	0
MED15P9	0.0703695	0.232132	0.410359	0.327434	0.397857	0.292965
PDE6C	0.6062	0.323539	0.164193	0.149745	0.153195	0.333644
MTND5P5	0.225073	0	0.320708	0.221176	0.46405	0.498853
RPL7AP30	0.477604	0.292751	0.242382	0.172376	0.262434	0.277518
MAFA	0.042333	0.112519	0.296596	0.338481	0.658385	0.276075
SPATA32	0.216178	0.290905	0.293898	0.165416	0.518209	0.239025
YWHABP1	0	0	1.63561	0	0.086333	0
RPL7P18	0.497175	0.0874006	0.115388	0.326302	0.426339	0.269135
IGHV3-72	0.169764	0.464076	0.24596	0.418208	0.209873	0.211674
ARMC4	0.0157112	0.246089	0.278134	0.316587	0.343032	0.519969
TACR1	0.0480726	0.312399	0.421223	0.125053	0.302009	0.510398
SCGB3A1	0	0	0.373194	0.653453	0.547308	0.14509
PCDHA9	0.353135	0.274089	0.327191	0.265942	0.292005	0.206135
EEF1B2P6	0.227003	0.236877	0.193706	0.334033	0.350372	0.372996
LMO1	0.231241	0.132794	0.325099	0.456583	0.400639	0.168487
RPL12P1	0.251582	0.116415	0.579651	0.172764	0.300142	0.29411
MZT1P1	1.13696	0	0	0	0.576796	0
GRIK1	0.39133	0.397842	0.175733	0.178144	0.287227	0.282278
EIF4BP5	0.345529	0.302977	0.16211	0.142583	0.41894	0.34014
PCDHGB2	0.4573	0.21218	0.0833778	0.248641	0.337883	0.372708
SNX18P25	0.308758	0.411495	0.157358	0.0782093	0.414942	0.340959
NAT8B	0.0909188	0.193757	0.255972	0.541808	0.283306	0.345755
CCNL2P1	0.231249	0.369224	0.0811331	0.172768	0.541497	0.315325
B3GALT5	0.121755	0.153706	0.296392	0.20337	0.335164	0.600337
HEPH	0.255423	0.231456	0.155429	0.200286	0.307901	0.559524
KCNH6	0.25207	0.218669	0.363876	0.152608	0.507118	0.215232
PRSS50	0.0566416	0.16679	0.329487	0.195559	0.490055	0.469477
NEFH	0.436454	0.487737	0.285034	0.216742	0.159612	0.121973
OR3A3	0.0898608	0.494164	0.407209	0.197931	0.390064	0.12661
PEX5L	0.141826	0.18974	0.170232	0.317325	0.341473	0.54523
NKX2-1	0.212885	0.158181	0.432249	0.169943	0.432028	0.300386
SLAMF6P1	0	0.114282	0	0.212638	0.55618	0.822515
MTND4P14	0.467575	0.0829001	0.218352	0.233284	0.44656	0.254555
TTC36	0.226413	0.481984	0	0.326741	0.23565	0.432171
TPRX1	0.497977	0.305506	0.339337	0.163005	0.170923	0.226183
LRRC74A	0.273031	0.390206	0.257243	0.201019	0.327208	0.252178
SNX18P9	0.282068	0.312582	0.203035	0.368721	0.306385	0.227759
NUP210P3	0	0.227394	0.605668	0.423843	0.44256	0
TRIM55	0.0515011	0.190382	0.570451	0.231534	0.238672	0.415692
NMRK2	0.147675	0	0.278587	0.291925	0.458636	0.521384
SCML2P2	0.501048	0.400776	0	0.124024	0.259647	0.412561
ZNF99	0.206077	0.212193	0.283855	0.263201	0.37907	0.353385
RPL23AP58	0.369555	0.564545	0	0.17415	0.16701	0.422307
TOX2	0.209552	0.222938	0.209681	0.376279	0.388175	0.290612
RPL23AP89	0	0	0	0	0.52619	1.16896
BMP8A	0.0316993	0.143742	0.44742	0.286664	0.390035	0.394628
PPIAP3	0.139632	0	0.958599	0	0.288805	0.306144
IGKV2OR2-7	0.17117	0.183085	0.264118	0.33432	0.612604	0.127631
IGKV2OR2-7D	0.17117	0.183085	0.264118	0.33432	0.612604	0.127631
COL6A4P2	0.559053	0.0401142	0.473846	0	0.290123	0.329772
HEPACAM	0.258674	0.323233	0.377318	0.299408	0.260571	0.172892
PCSK2	0.259063	0.432639	0.311951	0.0805208	0.279022	0.328188
PPIAP13	0.310887	0.50019	0.540336	0	0	0.339898
ADAMTS13	0.105634	0.315307	0.340705	0.404412	0.206942	0.316658
MAEL	0.306106	0.269319	0.428933	0.0989339	0.47459	0.111531
YY1P1	0.186359	0.312716	0.666893	0	0.21753	0.305767
ART4	0.190608	0.239852	0.206467	0.122816	0.442174	0.487226
PDZD3	0	0.283628	0.164094	0.463719	0.649078	0.126089
BMX	0.217616	0.248959	0.371237	0.13333	0.185716	0.529711
CPB2	0.155252	0.231158	0.304281	0.186035	0.485488	0.324216
FAM58BP	0	0	1.57928	0	0	0.106722
BFSP2	0.0978681	0.0353379	0.508751	0.517162	0.328665	0.196895
CHMP1B2P	0.216916	0.140754	0.764621	0.131769	0.232161	0.197797
PRR26	0.248127	0.104257	0.406229	0.196921	0.486131	0.242034
LTC4S	0.142219	0.308435	0	1.23198	0	0
FGL1	0.746513	0.214074	0.554384	0	0.0267453	0.140012
PKHD1	0.28175	0.230844	0.23372	0.346082	0.331269	0.256758
MRPL50P2	0.480133	0.3276	0.223339	0.152014	0.16534	0.330498
RGS6	0.67924	0.152865	0.432117	0.149462	0.127116	0.135327
PSG11	0.134612	0.208292	0	0.646124	0.477241	0.20969
ZBTB8OSP1	0.141502	0.324106	0	0	0.58553	0.624605
DACH2	0.42563	0.140822	0.229676	0.187592	0.412358	0.279526
GAPDHP2	0.223172	0.415664	0.156848	0.0555872	0.580702	0.243364
GXYLT1P4	0.196571	0.353565	0.187928	0.178428	0.408168	0.350046
CSH2	0	0.131164	0.39415	0.307476	0.525073	0.316602
RPL35AP3	0.385995	0	0.556311	0	0.394655	0.336119
KCNJ12	0.12335	0.120804	0.184219	0.135175	0.570799	0.538502
YRDCP2	0.294229	0.244362	0	0.482333	0.436624	0.215049
DPEP3	0.149646	0.239376	0.628136	0.149514	0.260071	0.244071
TGM4	0.347569	0.356095	0.200063	0.171767	0.335808	0.256879
NODAL	0.154596	0.164524	0.216833	0.154088	0.675135	0.301995
TNRC18P1	0.238216	0.182867	0.295951	0.331039	0.345545	0.273093
ANKRD26P4	0.355357	0.315225	0.249384	0.17697	0.24653	0.323081
YWHAZP5	0.617738	0.187196	0.122783	0.0871089	0.457476	0.192984
CELP	0.14179	0.142441	0.303869	0.357704	0.467027	0.251369
COL11A1	0.16507	0.0812798	0.576264	0.31328	0.03123	0.49594
TSSK1A	0.309357	0.164748	0.108733	0	0.401978	0.676229
HSP90AB6P	0.0254738	0	1.53241	0.076335	0.026556	0
KISS1R	0.190152	0.370761	0.177478	0.822759	0.0995899	0
SETP9	0.209596	0.297568	0.196364	0.278078	0.218906	0.457722
LUZP2	0.15663	0.217632	0.156237	0.161302	0.398116	0.567403
WNK3	0.16978	0.151511	0.358298	0.421791	0.352821	0.20058
SSPO	0.295001	0.181115	0.216614	0.271997	0.23478	0.455129
ASS1P1	0.260231	0.369858	0.0608924	0.129532	0.454319	0.378698
RPL23AP72	0.350123	0.747892	0	0	0.361903	0.193128
HNRNPA3P11	0.6566	0.321866	0.169771	0.240895	0.0629239	0.198336
TRAJ55	0.80727	0	0	0	0.843018	0
HMGB3P32	0	0.50545	0.167222	0.117403	0.860095	0
CORT	0.332512	0.0996891	0.477883	0.368925	0.211245	0.159585
HSD17B3	0.35999	0	0	0.226118	0.769538	0.290664
ATP8A2P2	0.421378	0.297643	0.138564	0.14931	0.517934	0.120527
FERP1	0.458992	0.413655	0.112705	0.155127	0.504499	0
SRRM5	0.0941186	0.199769	0.325159	0.357388	0.530802	0.136655
OR2B6	0.119685	0.0637022	0.587984	0.298003	0.311358	0.26117
TPM4P1	0.2983	0.2822	0.118137	0.303107	0.219963	0.419747
HSD3B2	0.826673	0.124838	0	0.218682	0.100863	0.370024
RHOT1P1	0.36932	0	0	0	0.722218	0.548957
SLC26A5	0.199139	0.437408	0.104697	0.156386	0.407424	0.335007
ADAMTS8	0.110775	0.25911	0.347968	0.260116	0.300376	0.361247
KRT17P8	0.0666945	0.213036	0.468375	0.398303	0.34687	0.145636
RNFT1P3	0.30903	0.256159	0.0945177	0.414148	0.299666	0.264002
SERPINE3	0.337084	0.140604	0.43205	0.175684	0.275198	0.276526
INTS4P1	0.284529	0.0763272	0.308039	0.0697315	0.523686	0.374809
PDC	0.321802	0.244607	0.312448	0.183374	0.430894	0.14387
PPP4R4	0.202005	0.261823	0.207515	0.202226	0.552909	0.209626
PTGER4P2	0.266765	0.284813	0	0	1.08428	0
SPATA18	0.33241	0.258726	0.171678	0.1582	0.349655	0.364491
RPL14P3	0.313154	0.55658	0	0.216013	0.434073	0.113936
UBD	0.948773	0	0	0.189399	0.495382	0
IGHV3-76	0.731197	0	0.52647	0	0.374312	0
SMCO3	0.357453	0.278717	0.100017	0.0952464	0.422457	0.376996
ITM2BP1	0.562319	0.199739	0	0.279137	0.486906	0.10261
ACVR1C	0.161712	0.121951	0.416979	0.167387	0.327157	0.434429
NPM1P6	0.147694	0.162154	0.583803	0	0.340699	0.394605
ZFHX2	0.0767364	0.360271	0.343096	0.236263	0.416992	0.195505
AKR7A2P1	0.15505	0.383803	0.404612	0.123515	0.290383	0.270733
VENTXP6	0.958733	0	0	0.312404	0	0.356863
CCL18	0.22389	0.242125	0.10251	0.300903	0.443294	0.315266
VN1R84P	0	0.686495	0.469614	0	0	0.471624
OR52U1P	0.0613584	0.0653194	0.258414	0.244409	0.127687	0.870438
RAX2	0.343299	0.266935	0.220832	0.172836	0.40143	0.221109
UPF3AP3	0.158553	0.250436	0.219121	0.233299	0.164827	0.597992
HNRNPA1P15	0.364479	0.37627	0.173017	0	0.431319	0.278907
ABCC11	0.269562	0.0151371	0.261001	0.119414	0.762996	0.195089
ZDHHC19	0.127918	0	0.325157	0.228419	0.142877	0.798637
H2BFM	0.392783	0.139679	0	0.129591	0.814028	0.146414
MYOZ1	0.0672761	0.250443	0.329718	0.470146	0.175289	0.329461
FABP7	0.325497	0.267932	0.175193	0.121692	0.45477	0.276528
SRCIN1	0.261028	0.193	0.202608	0.333602	0.409793	0.221549
PGAM1P6	0.24074	0.171104	0.22573	0.479065	0.41706	0.0878187
GYG1P3	0	0	1.50096	0.0559031	0	0.0612919
RPS20P1	0	0.561407	0	0.494964	0	0.56041
CYTL1	0.388107	0.35407	0.17077	0.239681	0	0.464095
YWHAEP7	0.435327	0.413518	0.167425	0	0.335305	0.263484
CYP24A1	0.342946	0.550445	0	0.124862	0.450724	0.145633
OR7E162P	0.583915	0.0588177	0.318829	0.224045	0.286559	0.141186
UBE2SP1	0	0	0.654494	0.277754	0.68006	0
RPS27P23	0.539466	0	0	0.523957	0.548178	0
XAGE1B	0.255336	0	0.434852	0.15171	0.318756	0.449502
TSGA10IP	0.167619	0.107747	0.825302	0.0648935	0.261264	0.183316
GJC2	0.0666899	0.141811	0.497528	0.26659	0.370941	0.265812
SP5	0.0742197	0.157835	0.346144	0.346059	0.335369	0.349697
C4orf17	0.395233	0.270192	0.224722	0.179821	0.285148	0.253993
DEFB108P1	0	0	0.555438	0	0.765316	0.288219
POLR2KP2	0	0	0	1.60878	0	0
NUDT19P5	0.116103	0.371428	0.655277	0.345189	0.120414	0
ANGPTL8	0	0.37825	0.502484	0.34921	0.183006	0.195379
CXCL17	0.0921276	0.170484	0.112537	0.39779	0.582223	0.250954
GABRA2	0.154324	0.274649	0.453295	0.132636	0.310896	0.278868
TMEM97P1	0.165075	0.176266	0.23397	0.162931	0.684433	0.181941
ENO1P3	0.175138	0.652185	0.368206	0.0873424	0.319236	0
GLP2R	0.134629	0.175942	0.239556	0.134021	0.196503	0.721272
GPR135	0.207161	0.133227	0.310983	0.33349	0.355593	0.260869
FKBP6	0.258704	0.142904	0.171361	0.213558	0.615681	0.197846
GOLGA8T	0.580618	0.747246	0.0677347	0	0	0.203669
CDH19	0.365216	0.127401	0.184895	0.17558	0.401833	0.344301
PLXNB3	0.155509	0	0.107821	0.181982	0.992617	0.159907
DDN	0.18015	0.164125	0.323716	0.2188	0.456532	0.251548
RLN3	0.112975	0.120462	0.352762	0.111993	0.647373	0.247808
GTF2IP22	0	1.59286	0	0	0	0
RPL7L1P12	0.165711	0.0884364	1.07317	0.082297	0	0.180994
GCGR	0.0270844	0.235848	0.302537	0.455794	0.515937	0.0532826
DBIL5P2	0.17914	0.563853	0.374483	0.072935	0.318563	0.0812568
SRL	0.172732	0.181801	0.284286	0.253211	0.404845	0.293088
COX5BP2	0.281753	0	0.403334	0.275944	0	0.627447
FCER2	0.312288	0.426886	0.325187	0.165616	0.210453	0.147279
HPRT1P2	0	0	1.58757	0	0	0
NPM1P32	0.171701	0.118951	0.373404	0.110378	0.464752	0.348356
HPR	0	0.147686	0.418995	0.510296	0.356463	0.152805
DNM1P51	0.220907	0.248604	0.202656	0.226937	0.423336	0.263646
BOLL	0.45465	0.205399	0.19973	0.141333	0.416999	0.166822
TCAP	0.094392	0.377484	0.474555	0.212221	0.246086	0.179587
SLC7A13	0.194071	0.356266	0.045211	0.178839	0.326402	0.481245
TAS2R3	0.0991767	0.211078	0.0695392	0.197736	0.516326	0.486449
NTN1	0.143276	0.186104	0.311348	0.302668	0.340638	0.29377
GPC4	0.182638	0.112376	0.746761	0.0577046	0.361169	0.114798
EXOC3L1	0	0.134693	0.465335	0.404211	0.311858	0.25929
PCDH15	0.23921	0.258037	0.122914	0.267872	0.453347	0.233332
SIGLEC12	0.118111	0.200933	0.360552	0.218873	0.419426	0.256817
CFAP47	0.548646	0.575798	0.0418198	0.0886501	0.183713	0.13471
SCG2	0.0191493	0.122147	0.524831	0.122706	0.299619	0.484811
HBD	0	0.0809827	0.488676	0	0.157166	0.845658
PSG7	0.421129	0.0212768	0.294913	0.31489	0.155066	0.364718
RPL5P30	0.192642	0.273232	0.276419	0.191582	0.534008	0.103962
RPL31P58	0.887457	0.237284	0	0.218091	0.228854	0
RPS24P12	0.414156	0.221307	0.294608	0	0.641026	0
GPR179	0.00692053	0.386031	0	0.0499755	0.73283	0.394745
SEPHS2P1	0	0	1.56978	0	0	0
UGT2B11	0.238167	0.272144	0.202079	0.166563	0.480813	0.209814
TMC3	0.164939	0.16422	0.288817	0.23695	0.311674	0.402866
FAM58DP	0	0	1.56881	0	0	0
HHIPL2	0.17037	0.118712	0.613438	0.114903	0.346514	0.204823
PARP1P1	0.0490798	0.0173702	1.38117	0	0.0678989	0.0532099
FFAR1	0.343684	0.338472	0.310453	0.133948	0.295844	0.146241
FFAR3	0.141764	0.145388	0.344571	0.296867	0.454692	0.185261
OR7E13P	0.313918	0	0.273729	0.255418	0.259863	0.465555
RPL23AP40	0.210829	0	0.300043	0.622139	0.435005	0
RHEBP3	0.255788	0.547048	0	0.501759	0.263277	0
DDC	0	0.178827	0.750117	0.192833	0.249746	0.195697
GDNF	0.111567	0.286957	0.52647	0.178708	0.269823	0.192657
HSPA8P8	0.38186	0.164202	0.393136	0.133295	0.105515	0.388154
DND1P1	0.0522457	1.24E-05	0.298132	0.520786	0.294322	0.399715
RHOT1P2	0	1.15266	0	0	0.412336	0
SLC26A4	0.245025	0.326323	0.336193	0.143649	0.333329	0.179663
CBLN1	0.168847	0.194649	0.237868	0.251694	0.526338	0.184671
AGGF1P8	0.11129	0.204399	0.392866	0.110883	0.555687	0.188736
NTSR1	0.0994216	0.158531	0.254833	0.331365	0.485475	0.234031
IGKV1OR2-108	1.29856	0	0	0.264835	0	0
NOP56P3	0.222303	0	0	0.435309	0.90507	0
PTGES3L-AARSD1	0.327387	0.28489	0.298053	0.245921	0.405764	0
CPNE5	0.16501	0.144492	0.169208	0.221712	0.162088	0.699338
UMODL1	0.183415	0.447209	0.323523	0.184524	0.231017	0.192136
YBX1P2	0.133789	0.363413	0.243406	0.170079	0.236872	0.413184
ANKRD20A17P	0.158333	0.0994922	0.277662	0.137886	0.380186	0.504336
MRPL49P1	0.126966	0.270873	0.896633	0	0.263192	0
FGF8	0.134756	0.359454	0.192158	0.336585	0.420493	0.113761
PRM2	0.27222	0.096687	0.255463	0.18025	0.659753	0.0914905
KCTD9P1	0.236713	0.45244	0.472406	0.140862	0.199713	0.052098
TNFRSF13B	0.33656	0.202542	0.195499	0.0756122	0.582909	0.160688
NBEAP1	0.169602	0.44653	0.243962	0.205937	0.0841044	0.402858
HIST1H1PS2	0	0.797171	0	0	0.755375	0
RPL5P34	0.0663802	0.0697135	0.389587	0.326504	0.341815	0.357717
ADH1B	0.338159	0.177027	0.269615	0.187433	0.315962	0.262518
FAM187B2P	0.0852041	0.0907729	0.47951	0	0.708238	0.186392
TEX29	0.257517	0.518159	0.120778	0.208902	0.216889	0.227759
BEND2	0.243691	0.186339	0.234276	0.289477	0.354469	0.241215
PARP4P2	0.174116	0.201058	0.292509	0.175202	0.446467	0.260075
ENTPD2	0.0346774	0.0390341	0.278991	0.356205	0.551014	0.289163
COX7BP1	0	0	0.877667	0	0	0.670755
KIAA0319	0.313211	0.213827	0.205975	0.197026	0.296879	0.32138
EEF1A1P32	0.352786	0.427815	0.275568	0.117791	0.245585	0.128353
ARPP21	0.0977798	0.345629	0.0828662	0.016996	0.449907	0.554692
B3GAT1	0.147517	0.266583	0.24072	0.146709	0.557693	0.188298
HS3ST3A1	0.195486	0.214654	0.304407	0.499285	0.211571	0.121541
POTEE	0.294791	0.0560311	0.498028	0.242358	0.328822	0.126169
HOXB6	0.497842	0.0329114	0.0538313	0.154509	0.161286	0.645777
TNPO1P2	0.00358881	0	1.54059	0	0.000506702	0
CCL15	0.412001	0.298044	0.246918	0.0509649	0.257316	0.279427
FAM166B	0.0905616	0.271037	0.254957	0.30159	0.133728	0.49134
VTI1BP3	0	0	1.54291	0	0	0
COBL	0.229541	0.185883	0.181067	0.190648	0.443805	0.310451
ALG1L9P	0.132098	0.56237	0	0	0.456554	0.389564
UBE2V2P2	0	0	0.785025	0	0.143764	0.610414
KCTD8	0.414526	0.0405299	0.0266565	0.467395	0.178953	0.410408
RPL17P22	0.367825	0.391505	0	0.121293	0.254945	0.402626
C22orf15	0	0.176154	0.206542	0.299801	0.15451	0.699991
SCNN1B	0.356381	0.0201813	0.523	0.0278227	0.122635	0.484117
AFG3L2P1	0	0	1.50435	0.0292185	0	0
ARR3	0.0411237	0.0870323	0.37289	0.164108	0.487867	0.379981
SLC1A2	0.227957	0.358926	0.152925	0.102987	0.466202	0.223549
IFITM4P	0.371529	0.50093	0.264187	0.0915382	0.0962897	0.206822
MEP1B	0.308336	0.316251	0.209655	0.146425	0.526667	0.0234272
AHCYP5	0	0.0459714	1.39514	0.0431145	0.0450072	0
KIRREL2	0.116329	0.158989	0.435667	0.0664641	0.485435	0.265897
CCNJP2	0.325378	0.346217	0.130331	0.139053	0.435669	0.151947
PHBP5	0.337542	0	0.291409	0	0.89926	0
RIOK3P1	0	0	1.52593	0	0	0
TDRD1	0.304004	0.264815	0.22269	0.237276	0.26203	0.233364
HCN3	0.16355	0.166191	0.26799	0.437509	0.303256	0.183981
PCDHA10	0.232548	0.240197	0.240722	0.203894	0.369606	0.234676
MROH2A	0.0472947	0	0.0663824	0.297351	0.152607	0.956981
ZSWIM5P2	0.197855	0.0544527	0.285565	0.296487	0.412655	0.2732
NANOGP5	0.196104	0.626371	0.275402	0.0650714	0.271998	0.0834068
TMPRSS12	0.26499	0.213851	0.205947	0.138881	0.454099	0.240149
VSTM5	0.295308	0.232434	0.138054	0.256597	0.416262	0.178798
NMD3P1	0.211648	0.0375259	0.970899	0.0702833	0.0732225	0.153376
PEAR1	0.0570242	0.0796697	0.687416	0.227233	0.189988	0.27549
HMGB3P11	0	0.113751	1.29173	0	0.110724	0
IQCF1	0.160889	0.171379	0.339393	0.239915	0.250825	0.351797
RPS12P24	0.854921	0.22844	0	0.210191	0.220462	0
