gene_symbol	B_cells	Blood_CD34._cells	Dendritic_cells	Eosinophils	Fibroblasts	Keratinocytes	Lymphatic_endothelial_cells	Macrophages	Monocytes	NK_cells	Neutrophils	Plasma_cells_CD138.	Platelets	Reticulocytes	Subcutaneous_Adipose	T_cells_CD3.	T_cells_CD4.	T_cells_CD8.	T_cells_Gamma_Delta	T_cells_Regulatory	Vascular_Endothelial_Cells
THSD7A	0.025479	0.323176	0.05061	0.095518	0.028646	0.0	2.220345	0.118043	0.065976	0.056253	0.115525	0.210409	0.211296	0.360158	1.548438	0.094276	0.088905	0.077398	0.016804	0.167929	1.945128
TIE1	0.052624	0.374614	0.235036	0.0	0.026741	0.051918	1.696855	0.375042	0.077208	0.17874	0.06006	0.031947	0.095659	0.219997	1.09511	0.082971	0.04032	0.07326	0.311384	0.104058	2.298545
TIGIT	0.541743	0.081038	0.097464	0.0	0.029283	0.118163	0.071399	0.168472	0.174119	1.900234	0.199765	0.182269	0.355081	0.236388	0.015837	1.404547	1.295122	1.448587	0.735349	1.846199	0.055584
TLR10	2.286445	0.18861	0.307217	0.434006	0.060894	0.109572	0.0	0.282416	0.520224	0.207159	1.379168	1.136985	0.627004	0.620287	0.150582	0.265698	0.203341	0.244723	0.137592	0.16412	0.084633
TLR8	0.094775	0.208891	1.369847	0.109027	0.015189	0.004315	0.0	1.738476	2.157755	0.138885	2.496138	0.129659	0.377648	0.233564	0.272455	0.243262	0.111154	0.160039	0.028647	0.001676	0.006721
TM4SF1	0.004785	0.371915	0.15991	0.224246	0.583646	1.043122	2.184459	0.226571	0.075081	0.057272	0.096478	0.130945	0.458026	0.211687	1.513451	0.020118	0.023552	0.065849	0.001124	0.0	2.072987
TM4SF18	0.000608	0.062779	0.031215	0.134798	0.018042	0.01308	2.358724	0.040967	0.032902	0.023035	0.069804	0.092338	0.14047	0.114033	1.297337	0.0	0.013699	0.021367	0.033114	0.007535	2.55758
TM7SF4	0.09996	0.178704	1.938038	0.182034	0.156904	0.158545	0.06108	2.437603	0.453079	0.155265	0.2877	0.271795	0.481486	0.527802	0.152646	0.147097	0.164795	0.174717	0.176709	0.192066	0.146445
TMEM100	0.064396	0.040034	0.022866	0.146351	0.280389	0.07518	2.307928	0.039416	0.03203	0.052149	0.039725	0.105511	0.055904	0.339157	2.306534	0.010168	0.014082	0.031723	0.045609	0.035409	1.515306
TMEM119	0.068474	0.10048	0.141229	0.0	2.456932	0.0624	0.071959	0.221223	0.170327	0.060093	0.326804	0.201616	0.179424	0.213801	0.872789	0.132677	0.117536	0.141842	0.098104	0.212192	0.056642
TMEM47	0.025415	0.040225	0.04902	0.161989	2.575577	0.178715	0.683539	0.023894	0.024464	0.025034	0.042365	0.101242	0.084829	0.134156	1.969489	0.029041	0.023894	0.064512	0.0	0.037316	1.076695
TMPRSS11E	0.111254	0.038593	0.083357	1.916563	0.051302	1.262292	0.048597	0.055563	0.091277	0.080988	0.114473	0.33388	0.114876	0.269514	0.0	0.113265	0.055175	0.185667	0.056727	0.129447	0.024473
TMSB15A	0.12427	0.852862	0.092377	0.119963	0.839349	0.206411	0.142764	0.116476	0.154892	0.348889	0.108737	0.32887	2.445258	0.247821	0.158222	0.106081	0.14112	0.126701	0.122384	0.140572	0.56379
TNFAIP6	0.050698	0.367315	1.021035	0.234353	0.870234	0.161073	0.037797	1.361819	1.264491	0.117742	2.633717	0.13318	0.222224	0.174536	0.803724	0.171652	0.123845	0.126382	0.0	0.037797	0.030007
TNFRSF11B	0.025147	0.014857	0.19043	0.016905	2.452043	0.042351	0.163523	0.018958	0.036266	0.006719	0.040474	0.034403	0.046588	0.092089	0.266279	0.0379	0.009874	0.064951	0.011456	0.042116	0.094822
TNFRSF17	0.940922	0.058667	0.058331	0.05315	0.022631	0.018847	0.013217	0.046856	0.149434	0.053483	0.065418	2.660281	0.150004	0.099871	0.0	0.193928	0.04521	0.076711	0.069844	0.010734	0.01244
TNFRSF25	0.19089	0.45919	0.393785	0.22519	0.202285	1.222527	0.905553	0.333429	0.407852	0.715907	0.45783	0.15568	0.51741	0.791718	1.060048	2.206011	2.305645	1.568355	0.67561	2.028895	0.689241
TNFSF4	0.319778	0.940196	0.332308	0.061496	0.534711	0.075341	0.313436	0.182316	0.3482	0.647696	0.225823	0.19281	2.654926	0.208746	0.24823	0.300361	0.376967	0.350199	1.109718	0.209192	0.666036
TNMD	0.010204	0.043646	0.044539	0.009349	0.017732	0.0	0.110852	0.04164	0.03853	0.009776	0.053295	0.051942	0.0963	0.161125	2.493804	0.037865	0.02883	0.021848	0.046775	0.057367	0.020546
TOP2A	0.400628	1.282303	0.080999	0.007104	1.083662	0.816174	0.465104	0.289124	0.063196	0.760083	0.097594	0.407269	0.17271	0.328865	0.0	0.324987	0.469304	0.208068	2.366696	0.560464	1.140561
TOX	0.705921	1.044679	0.178038	0.181714	0.586997	0.023783	0.160987	0.065734	0.121087	2.016589	0.229809	0.239079	0.984873	0.114009	0.080631	1.063294	0.970088	1.174688	1.03483	1.712038	0.126218
TPD52	2.143987	0.966288	0.508968	0.201651	0.0	1.551099	0.874843	0.524633	0.204096	1.201732	0.14075	2.390683	0.665318	0.080664	0.590101	0.703795	0.986875	0.81201	1.389301	0.678521	1.460989
TPTE2P2	0.108399	0.043442	0.043863	2.122726	0.033388	0.030886	0.065908	0.04681	0.091776	0.154387	0.135022	0.074479	0.101815	0.147605	0.11104	0.066335	0.041341	0.187343	0.090472	0.103568	0.043022
TRAC	0.919736	0.161649	0.222285	0.148714	0.01389	0.106597	0.220331	0.402655	0.435856	0.774978	0.72657	0.336567	0.752555	0.661529	0.582605	2.46289	2.609499	2.532861	1.929207	2.063704	0.0
TRAJ17	0.357067	0.312281	0.330793	0.26367	0.175509	0.193408	0.382399	0.243317	0.32425	0.189189	0.377983	0.146206	0.503344	0.708671	0.226257	1.92255	1.317884	1.738453	0.248664	0.78148	0.241181
TRAT1	0.112501	0.120153	0.047898	0.15465	0.0	0.033944	0.005162	0.097862	0.254223	0.323155	0.333025	0.656358	0.99378	0.109649	0.035025	2.317656	2.441278	1.727453	2.425226	1.557207	0.005162
TRAV8-3	0.282843	0.325336	0.313815	1.617623	0.160914	0.241851	0.432593	0.31842	0.483505	0.297731	0.573496	0.496609	0.552966	0.929268	0.051904	1.85321	1.631871	1.983371	0.239584	0.763023	0.224874
TRBC1	0.960052	0.470242	0.229342	0.074917	0.005538	0.0	0.06075	0.342456	0.51071	2.109376	0.758925	0.158655	0.838767	0.501654	0.360484	2.592985	2.665996	2.594076	1.971777	2.699757	0.071615
TRBV27	0.086655	0.690688	0.09129	0.093187	0.071583	0.046102	0.086312	0.074269	0.39481	0.09336	0.203508	0.109776	2.714575	0.190601	0.087682	0.216592	0.162113	0.230257	0.061109	0.210226	0.044331
TRBV7-3	0.821385	0.762536	0.734332	0.894888	0.504156	0.50693	0.70532	0.613609	0.824345	0.482018	0.923972	0.615503	1.095535	1.225534	0.417157	2.111298	1.740811	1.849436	0.750846	1.687116	0.5357
TRBV7-8	0.339385	0.390214	0.412254	0.366148	0.350207	0.344431	0.427773	0.385825	0.475534	0.228424	0.549253	0.453805	0.667206	0.982974	0.256995	2.071222	1.496611	1.949147	0.427773	0.762089	0.284439
TRD@	0.154557	0.108887	0.127523	0.142767	0.004437	0.028994	0.147477	0.177702	0.206474	0.629757	0.349961	0.146298	0.455814	0.54435	0.157512	1.099609	0.891327	1.060838	0.807682	0.46173	0.0
TRDV3	0.172464	0.111725	0.074853	0.003228	0.002934	0.0	0.359822	0.09506	0.147704	1.841028	0.221578	0.005581	0.317377	0.109791	0.527131	0.84727	0.444651	0.784098	2.340441	0.150027	0.00411
TREM1	0.147266	0.314049	0.756919	0.124251	0.032671	0.057481	0.0	1.131352	1.489585	0.088549	2.710904	0.102346	0.209213	0.340509	0.128125	0.146608	0.10593	0.159619	0.028568	0.079866	0.018105
TRIM48	0.266216	0.207261	0.253607	2.25299	0.200187	0.224686	0.188079	0.259696	0.309202	0.310039	0.359255	0.319272	0.386101	0.682193	0.153839	0.28675	0.225482	0.376966	0.210415	0.275221	0.172594
TRIM52	1.841705	0.966458	1.056624	1.965184	0.683918	0.40224	0.687406	0.811374	1.227187	2.062042	1.191983	1.032411	0.562366	0.0	1.510914	1.959844	1.874111	2.272031	1.468067	1.54659	0.979873
TRIM58	0.096181	0.742974	0.062226	0.089239	0.032084	0.089416	0.100311	0.082547	0.305129	0.114881	0.196606	0.100671	2.19348	2.570441	0.316455	0.138666	0.085532	0.131654	0.006793	0.067839	0.066814
TTC16	0.241371	0.270277	0.375058	0.013168	0.262366	0.264341	0.158266	0.267638	0.309485	0.806812	0.397682	0.453893	0.514631	0.643064	0.223774	1.122668	0.692134	2.147089	1.17936	0.491196	0.323564
TTK	0.305911	1.273316	0.153575	0.034631	0.944137	0.837628	0.279986	0.284636	0.066526	0.669135	0.062928	0.366718	0.285257	0.192852	0.0	0.17248	0.426242	0.106997	2.413461	0.256361	1.192733
TUBB1	0.102192	0.298394	0.052964	0.021005	0.023177	0.021186	0.018119	0.02354	0.556086	0.084144	0.383681	0.119599	2.64184	0.118782	0.150568	0.130084	0.08062	0.246389	0.014887	0.043585	0.01274
TWIST1	0.088309	0.080772	0.157887	0.279719	2.489838	0.132836	0.050105	0.051692	0.04266	0.058072	0.083591	0.066806	0.140787	0.188479	2.069619	0.113712	0.175779	0.125438	0.0	0.163734	0.013317
TXK	0.197919	0.160386	0.058032	0.435533	0.0	0.0823	0.001366	0.088343	0.138896	2.413994	0.187583	0.037753	0.18536	0.051704	0.032284	1.236721	1.445373	1.355234	0.693611	1.454862	0.004335
UBASH3A	0.215408	0.365805	0.20439	0.073075	0.021352	0.051265	0.078316	0.196079	0.22803	0.430744	0.336724	0.149248	0.935923	0.462449	0.045094	2.357551	2.277449	1.977066	1.883351	2.203247	0.0
UBE2QL1	0.241804	0.09342	0.038594	0.00042	0.136726	0.165364	0.317541	0.002519	0.025778	0.0	0.042886	2.283086	0.124576	0.234226	0.149404	0.023226	0.056257	0.03132	0.0228	0.05799	0.154407
UBE2T	0.365558	0.867803	0.232794	0.016981	1.122872	0.838887	0.45701	0.307397	0.110757	0.585071	0.144674	0.543254	0.101336	0.274756	0.001125	0.428022	0.567558	0.30397	2.511685	0.130398	1.060564
UGT2B17	0.62205	0.046959	0.0663	0.074269	0.047283	0.032125	0.045985	0.085658	0.092074	0.064647	0.094108	2.210032	0.153609	0.466237	0.022884	0.072936	0.056749	0.075603	0.032445	0.039515	0.045336
VCAN	0.149162	0.41873	0.434949	0.20497	2.154672	0.092367	0.209014	0.5661	2.610827	0.219789	0.536033	0.181002	0.612122	0.205445	1.66514	0.372413	0.14826	0.440298	0.0	0.092154	0.246053
VGLL3	0.019418	0.053043	0.007866	0.071925	2.42367	0.599327	0.150091	0.111555	0.013932	0.023881	0.021965	0.002887	0.041368	0.009533	1.609311	0.0	0.009742	0.05772	0.032247	0.00103	0.07901
VNN2	1.017641	0.392772	0.275992	0.213352	0.034204	0.034771	0.015167	0.730293	1.367	0.625254	2.710814	0.289324	0.528738	0.309085	0.270791	0.657708	0.53655	0.76001	0.45058	0.463677	0.014245
VNN3	0.16864	0.103672	0.148383	0.207656	0.064428	0.246441	0.091292	0.149115	0.439363	0.093406	2.328891	0.129472	0.208796	0.340499	0.026266	0.171236	0.090235	0.1219	0.088125	0.154249	0.049307
VPREB3	2.372179	0.585347	0.33327	0.22587	0.276139	0.231672	0.253367	0.320253	0.387878	0.173989	0.439224	0.766698	0.522525	0.84763	0.298298	0.414315	0.315068	0.272326	0.257146	0.328923	0.250852
VSIG1	0.468507	0.175239	0.225653	0.183596	0.136828	0.605076	0.410606	0.237299	0.333883	0.200364	0.328457	0.350206	1.25359	0.625916	0.0	1.579372	1.910489	1.204171	0.235179	1.586252	0.378651
VSIG4	0.027295	0.40346	0.310997	0.135545	0.0	0.029503	0.002704	1.937868	0.782713	0.07299	0.209373	0.342793	0.320547	0.378501	1.361155	0.138518	0.102053	0.100891	0.040875	0.102634	0.005414
VSTM1	0.053218	0.178609	0.113394	2.542749	0.033855	0.032314	0.035594	0.04396	0.48386	0.022566	0.656742	0.070059	0.102342	0.076984	0.0	0.084383	0.05025	0.08459	0.054607	0.047688	0.041225
WFDC5	0.03313	0.024614	0.050218	0.013533	0.0	1.92554	0.343849	0.025441	0.026476	0.010686	0.065265	0.055776	0.094794	0.135025	0.103115	0.033757	0.024821	0.024821	0.026269	0.054919	0.003612
WNT5A	0.062096	0.037065	1.582004	0.363026	2.450688	1.130239	0.469686	0.396199	0.336744	0.056937	0.055224	0.902996	0.093396	0.11812	0.236752	0.041631	0.044526	0.066294	0.0	0.097731	0.189461
XCL1	0.061762	0.042575	0.154513	0.166036	0.036731	0.038481	0.0	0.166357	0.14024	1.994314	0.220685	0.135199	0.274205	0.272484	0.057901	0.51921	0.302677	0.873866	1.304798	0.025705	0.041696
XK	0.082234	0.957085	0.034988	1.030014	0.009613	0.247695	0.009151	0.160945	0.223993	0.14963	0.36839	0.699501	2.644539	1.336232	0.042941	0.058165	0.030651	0.105035	0.011155	0.024603	0.0
YPEL1	1.069862	0.499111	0.260234	0.247083	0.028023	0.008784	0.827481	0.119073	0.230592	2.233345	0.409692	0.231726	0.247653	0.283256	0.383246	0.731874	0.484854	1.191585	1.412181	0.591092	0.783416
ZBTB25	1.390675	0.793548	0.8115	0.356485	0.462507	0.600967	0.575703	0.546486	0.604139	1.259317	0.524238	0.510865	0.35843	0.582	0.370616	1.252408	1.624453	1.718827	1.359091	2.380805	0.365735
ZFPM2	0.035176	0.191578	0.106259	0.119436	0.836143	0.169297	2.398778	0.063386	0.07712	0.075495	0.09324	0.131915	0.248254	0.145686	1.956673	0.054334	0.039081	0.061783	0.007783	0.050102	2.271041
ZNF101	1.416917	0.595405	0.561573	0.087317	0.066717	0.296882	0.240938	0.33908	0.403977	1.005498	0.405301	0.222453	0.589739	0.054237	0.120575	1.461881	1.667729	1.409857	1.313301	2.455062	0.344676
ZNF204P	0.577561	0.719002	0.09014	0.075942	0.188855	1.815198	0.715507	0.156504	0.139025	0.380183	0.147022	0.457859	0.675553	0.378602	1.91512	1.271295	1.919599	1.264335	0.0	1.584257	0.083031
ZNF253	1.33503	0.873228	0.542359	0.027653	0.38533	0.463335	0.106606	0.447029	0.227267	0.965599	0.263884	0.618649	0.489725	0.232566	0.65662	1.370701	1.184611	0.93433	1.145184	0.478289	0.58178
ZNF383	1.921657	1.347029	0.904514	0.830736	0.633186	1.156525	0.611418	0.771679	0.886882	1.619518	0.341554	0.386267	0.777097	0.0	0.748279	1.265401	2.054753	1.380639	0.938106	1.755163	0.575112
ZNF521	0.017982	1.365609	0.017568	0.109598	1.359873	0.023795	2.143815	0.008324	0.055474	0.04835	0.01571	0.010163	0.153444	0.053958	1.623618	0.031966	0.015916	0.073	0.0	0.042353	2.522503
ZNF528	0.33736	0.22679	0.268923	2.569276	0.401561	0.257398	0.134289	0.184681	0.180201	0.310072	0.297648	0.13835	0.141336	0.026875	0.129702	0.219304	0.188331	0.365401	0.209573	0.182719	0.326884
ZNF711	0.921986	2.010803	0.226316	0.0601	0.294552	0.740889	0.664823	0.170851	0.134925	0.386328	0.095413	0.726494	0.75313	0.167052	0.564918	0.266133	0.354151	0.49755	0.0	0.234206	0.613042
ZNF750	0.015283	0.009765	0.020854	0.0	0.004298	2.275902	0.174952	0.005989	0.007874	0.004861	0.009197	0.004486	0.042459	0.031759	0.041461	0.003361	0.006742	0.007874	0.004861	0.020275	0.026088
ZNF804A	1.010454	1.886603	2.126214	0.120324	0.691498	0.292498	0.239596	1.90492	1.069955	0.230494	0.3484	1.154367	0.446161	0.355358	0.129847	0.274881	0.288858	0.235039	0.122224	0.240102	0.306073
ZNF831	0.957342	0.121442	0.082059	0.282514	0.037153	0.09801	0.544233	0.106856	0.151031	1.331278	0.313639	0.092008	0.368979	0.145648	0.0	1.213867	1.359386	1.613581	1.373185	2.218772	0.090013
ZNF99	0.114452	0.158103	0.039768	1.968103	0.040335	0.032415	0.09271	0.039201	0.061442	0.112089	0.082226	0.020045	0.078166	0.0	0.003324	0.040902	0.040902	0.082226	0.026781	0.03298	0.016128
