Symbol	MSC	Bronchial_Epithelial_cells	Fibroblasts	Endothelial_cells	Adipocytes	Keratinocytes	Schwann_cells	Smooth_muscle_cells	CD34+	Platelets	Monocytes_CD14+CD16-	Monocytes_CD16+CD14-	Macrophage	M1(IFNg)	M2(IL-4)	M(IFNa)	Dendritic_cells_(BDCA1+)	Dendritic_cells_(BDCA3+)	Dendritic_cells_(plasmacytoid+)	T_cells_(CD4+)	T_cells_(CD8+)	T_cells_(gamma-delta)	NK_cells	Neutrophils	Neutrophils_LPS	B_cells
SLC27A2	0.008201	0.078934	0.01858	0.003588	0.003075	0.030241	0.0	0.006048	0.447207	0.006663	0.00551	0.007945	0.011556	0.01685	0.003588	0.014352	0.010123	0.010764	0.007432	0.009179	0.00897	1.0	0.007817	0.012506	0.003203	0.006663
SLC27A3	0.003132	0.035938	0.037971	0.050585	0.401912	0.021651	0.009195	0.121618	0.036451	0.028421	0.246181	0.260212	0.568924	1.0	0.817518	0.193977	0.247939	0.111148	0.067517	0.025687	0.019875	0.135509	0.088508	0.06693	0.004726	0.0
SLC28A3	0.031831	0.050852	0.0	0.014998	0.012551	0.06638	0.005305	0.025387	0.050852	0.024766	0.048523	0.045159	1.0	0.955712	0.146501	0.639858	0.034807	0.033513	0.031702	0.027985	0.057302	0.02135	0.011516	0.028493	0.058616	0.085013
SLC29A3	0.012722	0.041274	0.033851	0.02327	0.016645	0.012034	0.002249	0.009829	0.022605	0.02184	0.079694	0.044367	0.682651	0.484266	1.0	0.427023	0.073579	0.070205	0.045773	0.022702	0.026325	0.025923	0.014873	0.009222	0.005848	0.024573
SLC2A5	0.111412	0.112565	0.121215	0.044204	0.04721	0.105645	0.003383	0.131941	0.16062	0.037829	0.100599	0.065663	1.0	0.910669	0.116256	0.426271	0.014724	0.025681	0.024527	0.064649	0.07069	0.044519	0.053937	0.053976	0.053745	0.109682
SLC31A1	0.191715	0.082155	0.361611	0.119858	0.234984	0.591532	0.101705	0.1449	0.051124	0.025368	0.09001	0.066019	0.585876	1.0	0.523512	0.543899	0.123892	0.13933	0.063149	0.002645	0.0	0.075871	0.020713	0.071542	0.288939	0.000349
SLC35D3	0.003233	0.004095	0.003952	0.00258	0.002754	0.003137	0.003137	0.001681	0.010227	1.0	0.003952	0.003521	0.004043	0.002371	0.003291	0.003904	0.002946	0.004574	0.002563	0.00305	0.004936	0.003521	0.005628	0.003981	0.00467	0.00467
SLC37A2	0.037461	0.232015	0.011244	0.018728	0.000746	0.831184	0.171693	0.028285	0.000533	0.041074	0.121869	0.193435	1.0	0.686028	0.705595	0.458595	0.097197	0.035916	0.043803	0.010183	0.029456	0.024832	0.0	0.042865	0.053927	0.063519
SLC38A6	0.026231	0.009887	0.085446	0.053232	0.089331	0.010735	0.02699	0.090349	0.02708	0.017791	0.027102	0.02708	0.630055	0.50343	1.0	0.419877	0.009597	0.010914	0.048917	0.016171	0.004013	0.017657	0.007185	0.0	0.001313	0.003456
SLC46A2	0.01106	0.006108	0.0	0.004427	0.014032	0.511915	0.006108	0.009806	0.006988	0.03437	0.66024	0.291808	0.036483	0.023607	0.013239	0.014472	0.047378	0.021405	0.00985	0.00971	0.009003	0.000825	0.000275	0.014824	0.017664	0.017664
SLC46A3	0.216354	0.012121	0.060502	0.015132	0.144101	0.0	0.001885	0.032968	0.037035	0.217929	0.073557	0.126863	0.168551	0.077623	0.19894	0.065856	0.178611	0.483177	0.292714	0.124641	0.055708	0.039796	0.054644	0.054543	0.008383	0.043836
SLC47A1	0.006206	0.009146	0.022321	0.063589	0.04036	0.035714	0.006678	0.007666	0.00842	0.008362	0.01802	0.008566	0.187361	0.170949	0.776829	0.127178	0.012776	0.036295	0.271196	0.002653	0.005796	0.0	0.025116	0.010105	0.004355	0.006315
SLC6A12	0.022275	0.048202	0.019354	0.029943	0.039681	0.027996	0.026535	0.020595	0.041385	0.038999	0.113657	0.126103	0.466015	1.0	0.392478	0.323048	0.053557	0.035421	0.021423	0.03147	0.04219	0.02337	0.025075	0.061201	0.060252	0.051123
SLC6A14	0.000301	1.0	0.000478	0.000277	0.000212	0.465576	9.4e-05	0.0	3.5e-05	0.001062	0.000257	0.000153	1.9e-05	3.5e-05	0.000212	0.000331	0.000478	0.000272	0.000626	5.2e-05	0.000362	0.00039	0.000301	0.000637	0.001364	0.000655
SLC7A10	0.013989	0.01076	0.012221	0.012074	1.0	0.017217	0.013117	0.012175	0.01117	0.024718	0.024249	0.018754	0.013751	0.015141	0.015126	0.015577	0.022392	0.018703	0.01281	0.012717	0.01795	0.01322	0.006712	0.023488	0.022136	0.032127
SLC7A7	0.005239	0.012297	0.025603	0.064676	0.011879	0.001074	0.000237	0.014848	0.041645	0.152918	0.966338	1.0	0.617815	0.915859	0.623553	0.498463	0.306374	0.117108	0.022231	0.018229	0.012184	0.003723	0.016898	0.209343	0.803658	0.102852
SLCO2B1	0.007721	0.026279	0.01851	0.017124	0.015729	0.019949	0.0	0.012813	0.093415	0.023632	0.038292	0.040665	1.0	0.508797	0.228494	0.541311	0.033856	0.027334	0.022251	0.022094	0.035265	0.026855	0.025608	0.039975	0.019374	0.058505
SLFN13	0.025479	0.019157	0.001916	0.002229	0.0	0.004598	0.009195	0.005824	0.044444	0.006743	0.006513	0.00613	0.008499	0.011111	0.003985	0.00613	0.02069	0.027969	0.00613	0.058656	0.045682	0.207663	1.0	0.027893	0.027203	0.007663
SLIT2	0.360189	0.002119	0.860852	0.324338	0.110097	0.057611	0.105996	1.0	0.004169	0.009171	0.0075	0.002529	0.003535	0.002426	0.002775	0.009773	0.004921	0.002187	0.002119	0.002901	0.007449	0.002529	0.0	0.009499	0.002939	0.01565
SLITRK4	0.042687	0.017075	0.11184	0.261089	0.0	0.017075	0.01366	0.056005	0.059762	0.058054	0.675307	0.52078	0.556327	0.585664	0.398183	0.239047	0.140867	0.019636	0.015367	0.016609	0.021409	0.001707	0.026466	0.04576	0.029881	0.040126
SMARCD3	0.480297	0.046294	0.586413	0.134406	0.867517	0.029015	0.296345	0.345377	0.040425	0.028493	1.0	0.206365	0.05723	0.128938	0.109083	0.062268	0.295204	0.019398	0.0	0.038114	0.073302	0.010106	0.03309	0.179111	0.129916	0.013529
SMOC2	0.00489	0.007433	1.0	0.002098	0.09481	0.001435	0.001435	0.002895	0.005608	0.001017	0.002934	0.000913	0.001245	0.000196	0.000391	0.000391	0.000652	0.0	0.002478	0.001387	0.001053	0.004304	0.000391	0.001017	0.005869	0.002739
SMPD3	0.075769	0.004683	0.006356	0.00669	0.015165	0.217663	0.028992	0.016057	0.0	0.026762	0.018482	0.016503	0.017638	0.023417	0.01686	0.021855	0.029661	0.103368	1.0	0.015753	0.011528	0.034121	0.006133	0.081624	0.065232	0.051182
SNAI3	0.013455	0.040011	0.006019	0.019281	0.009324	0.004603	0.00838	0.011968	0.022543	0.019333	0.148538	0.057007	0.310788	0.204306	1.0	0.079196	0.129004	0.065505	0.054647	0.2898	0.052214	0.117909	0.054647	0.1587	0.014517	0.046385
SNAP25	0.003349	0.013395	0.00576	0.015879	0.009644	0.006429	0.0	1.0	0.01018	0.006001	0.019021	0.007501	0.002143	0.005358	0.004715	0.005358	0.004286	0.000804	0.001072	0.009449	0.020195	0.006965	0.001339	0.007287	0.012591	0.027861
SNHG8	0.175974	0.283447	0.434998	0.208876	0.471244	0.211505	0.250612	0.685229	0.308907	0.083425	0.183692	0.149541	0.108683	0.037464	0.19322	0.21532	0.237057	0.27809	0.291701	0.354535	1.0	0.099978	0.416508	0.0	0.010114	0.523541
SNHG9	0.032244	0.018354	0.04629	0.067898	0.068087	0.048527	0.043533	0.041951	0.011487	0.007741	0.11535	0.040827	0.033279	0.027562	0.021225	0.039787	0.014192	0.007221	0.020018	0.137136	1.0	0.020851	0.934996	0.056185	0.05144	0.214063
SNORD104	0.015749	0.028926	0.059812	0.130698	0.059707	0.091471	0.107213	0.067634	0.12169	0.0	0.190367	0.190279	0.066683	0.021968	0.24338	0.067296	0.123869	0.112414	0.125485	0.663595	1.0	0.0732	0.442289	0.050936	0.115154	0.664994
SNX10	0.001622	0.002311	0.002232	0.002125	0.020117	0.0	0.000105	0.000483	0.051552	0.044004	0.208276	0.252875	0.493745	0.956441	0.180744	0.470243	0.183688	0.161943	0.089106	0.026104	0.021989	0.261357	0.062451	0.358389	0.449339	0.070263
SNX30	0.117158	0.076621	0.314275	0.072575	0.114773	0.074926	0.03635	0.14504	0.106295	0.076876	0.392566	0.421047	0.395593	0.307281	0.404981	0.119012	0.869224	1.0	0.125371	0.130843	0.09017	0.035926	0.245019	0.074587	0.088385	0.0
SOX10	0.004847	0.012265	0.0	0.003399	0.001385	0.008111	1.0	0.003442	0.007913	0.004946	0.009768	0.011606	0.004586	0.005984	0.002255	0.006528	0.002539	0.002506	0.002506	0.006672	0.011702	0.001187	0.000396	0.006212	0.001187	0.012364
SOX17	0.000343	0.01131	0.0	1.0	0.003542	0.009025	0.008111	0.071357	0.007654	0.006649	0.00874	0.010396	0.005203	0.006512	0.005004	0.008111	0.006283	0.006512	0.007197	0.00458	0.010256	0.004456	0.001257	0.009939	0.022278	0.004456
SOX2	0.00514	0.606091	0.001713	0.003738	0.001523	0.059391	1.0	0.001523	0.000761	0.001523	0.001428	0.001269	0.000554	0.0	0.000609	0.003046	0.000635	0.002538	0.001523	0.000554	0.000996	0.000761	0.004315	0.002132	0.005711	0.001523
SOX7	0.0	0.95364	0.001343	1.0	0.00291	0.209351	0.000608	9.6e-05	0.010968	0.001784	0.000815	0.000863	0.000724	0.001055	0.00117	0.002398	0.000352	0.001567	0.000991	0.001735	0.001542	0.000863	0.001951	0.001324	0.003549	0.006427
SOX8	0.003128	0.004099	0.007119	0.011276	0.001366	0.002517	1.0	0.013159	0.003236	0.007809	0.001834	0.001366	0.003903	0.005824	0.054577	0.00453	0.002229	0.0	0.00338	0.03375	0.004962	0.000647	0.004386	0.002632	0.000863	0.001726
SOX9	0.087066	0.069113	0.011105	0.000982	0.210102	0.010178	0.001885	0.224804	0.000377	0.001257	0.00095	0.00088	0.000263	0.000314	0.000804	0.000628	0.00044	0.000785	0.0	0.000366	0.000967	0.00088	0.000565	0.00088	0.001822	0.001539
SPARCL1	0.021874	0.000644	0.000825	0.000608	0.109687	0.000688	0.00082	0.004447	0.038459	0.00178	0.000858	0.000732	0.0005	0.000528	0.000538	0.000468	0.000578	0.006697	0.000512	0.000566	0.000771	0.000182	0.000314	0.000723	0.000974	0.001007
SPC25	0.017791	0.014851	0.08617	0.282291	0.0033	0.010314	0.135314	0.00198	0.167492	0.001485	0.001315	0.0	0.037241	0.007735	0.000248	0.044554	0.001341	0.002269	0.000413	0.001519	0.002332	1.0	0.001134	0.00099	0.001238	0.001238
SPI1	0.031758	0.008873	0.0	0.007685	0.015308	0.000363	0.011572	0.014727	0.000156	0.021701	0.465778	1.0	0.276577	0.274142	0.35472	0.306315	0.080068	0.055264	0.025686	0.003439	0.008251	0.006383	0.005241	0.502174	0.447252	0.020393
SPIB	0.012381	0.017666	0.005792	0.00774	0.007337	0.013708	0.005599	0.006719	0.035139	0.069389	0.018317	0.017473	0.00932	0.009485	0.006255	0.007144	0.132011	0.159185	1.0	0.015955	0.022968	0.011005	0.007819	0.021315	0.008398	0.57993
SPIN4	0.037912	0.31316	0.173313	0.272375	0.03158	0.223432	0.088704	0.056585	1.0	0.160379	0.052766	0.06607	0.104823	0.09955	0.039448	0.03158	0.115785	0.056909	0.028616	0.040742	0.036202	0.394805	0.666011	0.0	0.009215	0.027404
SPINK2	0.00669	0.007332	0.005499	0.005432	0.008798	0.020651	0.0	0.007332	1.0	0.015617	0.008592	0.008309	0.005032	0.005453	0.004399	0.008187	0.007576	0.02948	0.007087	0.025628	0.024082	0.017963	0.103287	0.009311	0.003941	0.02447
SPINK5	0.000421	0.079141	0.000783	0.00159	0.000594	1.0	0.000177	0.000684	0.001959	0.000896	0.001891	0.001606	0.000766	0.000807	0.000665	0.000851	0.000819	0.00118	0.000514	0.001559	0.002583	0.00106	0.001501	0.001416	0.0	0.00289
SPOCK2	0.008695	0.004549	0.001541	0.004216	0.006848	0.004011	0.003326	0.007631	0.007631	0.096387	0.020215	0.020252	0.02332	0.030048	0.005635	0.015751	0.017659	0.041115	0.025339	1.0	0.608358	0.367322	0.500402	0.073259	0.049382	0.086217
SPP1	0.000219	0.000438	0.000731	0.000545	0.000146	0.000633	0.000926	0.000322	0.000438	0.000263	0.000402	0.000244	0.032327	0.020754	0.016574	0.073224	0.000244	9.7e-05	0.0	0.000199	0.000427	0.000292	0.00039	0.000322	0.189563	0.000585
SPRED1	0.503453	0.161105	0.56341	0.28235	0.301767	0.218773	0.500097	0.697695	0.057363	0.020687	0.064076	0.472026	1.0	0.740763	0.186919	0.643505	0.025173	0.025173	0.006713	0.003412	0.003873	0.001831	0.008696	0.007872	0.023342	0.0
SPRR2G	0.001555	0.005434	0.000634	0.001417	0.000949	0.631529	0.0	0.001113	0.00144	0.001054	0.003697	0.003486	0.000765	0.000892	0.000858	0.000491	0.000671	0.001129	0.000442	0.002863	0.00401	0.000769	0.000499	0.003175	0.000475	0.005901
SPRR3	0.000368	1.0	0.000207	0.000619	0.000504	0.042335	0.0	0.000522	0.00111	0.000533	0.001064	0.001296	0.000639	0.000368	0.000701	0.001044	0.001361	0.000648	0.001716	0.001054	0.000968	0.000998	0.000452	0.000712	0.00069	0.001124
SSTR1	0.04195	0.002268	1.0	0.019377	0.006047	0.006047	0.006047	0.314286	0.00189	0.009524	0.002693	0.001512	0.001649	0.001417	0.002268	0.003779	0.006047	0.004535	0.004535	0.002268	0.003314	0.0	0.001512	0.004989	0.005669	0.006236
ST6GALNAC1	0.002353	1.0	0.001667	0.012725	0.001654	0.004399	0.001959	0.002223	0.006686	0.004419	0.00222	0.002264	0.001941	0.002201	0.001187	0.001959	0.002645	0.001959	0.002569	0.03173	0.002045	0.001553	0.001705	0.004297	0.002239	0.001857
ST8SIA1	0.019628	0.008264	0.014463	0.015026	0.024793	0.0	0.013774	0.057851	0.024793	0.056198	0.011364	0.008264	0.008264	0.006198	0.006612	0.011019	0.048209	0.027548	0.015152	0.241923	1.0	0.020661	0.037879	0.018182	0.010331	0.014463
STAB1	0.022871	0.073964	0.015908	0.815348	0.029646	0.03294	0.0	0.011798	0.07636	0.020063	0.744751	0.167393	1.0	0.207032	0.153738	0.586323	0.063933	0.022309	0.003294	0.032436	0.041485	0.02725	0.018716	0.035694	0.037581	0.058917
STAG3	0.043669	0.017575	0.020534	0.030977	0.045911	0.02726	0.023673	0.02726	0.104376	0.103443	0.033312	0.023673	0.15032	0.223099	0.290244	0.25825	0.116392	0.093795	0.056313	0.069127	0.192225	0.102582	0.132353	0.059541	0.081062	1.0
STAP1	0.00269	0.004388	0.000779	0.002651	0.001982	0.002831	0.000566	0.001925	0.033265	0.039465	0.005503	0.004247	0.006975	0.01458	0.002605	0.125133	0.011961	0.011183	0.067945	0.02068	0.015658	0.13221	0.044589	0.010588	0.034327	1.0
STEAP4	0.003238	0.028881	0.001004	0.001295	0.019168	0.014765	0.0	0.001606	0.000777	0.003937	0.039275	0.003108	0.00179	0.027522	0.00114	0.001036	0.003367	0.002461	0.001036	0.00133	0.001235	0.000518	0.00123	0.878152	0.794111	0.003238
STIL	0.063977	0.064165	0.2	0.306157	0.029393	0.080425	0.190494	0.02349	1.0	0.028293	0.012289	0.006379	0.100802	0.048593	0.034296	0.083927	0.04853	0.089556	0.091932	0.033532	0.029586	0.704315	0.039775	0.012683	0.0	0.027017
STMN2	0.059004	0.002046	1.0	0.003225	0.233743	0.004093	0.002729	0.017462	0.0	0.006276	0.003666	0.002046	0.002232	0.001364	0.001364	0.003183	0.005002	0.004889	0.004775	0.001364	0.003988	0.001364	0.002956	0.00382	0.023874	0.009209
STMN3	0.009241	0.0	0.075646	0.079189	0.005565	0.001192	0.20351	0.194368	0.204902	0.104697	0.015465	0.021166	0.003686	0.011701	0.018841	0.003776	0.074975	0.077161	0.039649	1.0	0.209091	0.042034	0.133902	0.032554	0.056045	0.044419
STON1	0.137728	0.00568	0.183266	0.113996	1.0	0.006356	0.054226	0.350913	0.017309	0.115456	0.005071	0.003245	0.002323	0.00213	0.000406	0.000406	0.002299	0.003313	0.001758	0.006786	0.007302	0.014199	0.014875	0.013063	0.0	0.010548
STON2	0.000465	0.177044	0.019248	0.002671	0.005827	0.187086	0.11617	0.004686	0.106871	1.0	0.026733	0.015126	0.011057	0.005858	0.002901	0.01153	0.024424	0.004835	0.00062	0.002739	0.00412	0.000744	0.005083	0.010191	0.0	0.007253
SUCNR1	0.001483	0.001657	0.000761	0.007972	0.0	0.003545	0.000308	0.09281	0.043076	0.133544	0.004821	0.007552	0.633898	1.0	0.575788	0.622563	0.011617	0.014506	0.013794	0.003191	0.008068	0.000501	0.00131	0.025769	0.032924	0.011019
SULF1	1.0	0.003877	0.671676	0.26653	0.031939	0.000578	0.029626	0.364552	0.000964	0.000613	0.000439	0.000278	0.000314	5.4e-05	9.9e-05	0.00075	0.0	0.00015	6.4e-05	0.000278	0.000822	0.00015	0.000536	0.000304	0.0006	0.001307
SULF2	0.091041	0.114706	0.146476	0.299173	0.164562	0.227668	0.032076	0.136252	0.0	0.007391	0.662128	0.701308	0.137336	0.289771	0.277455	0.014992	0.743059	0.751775	0.694684	0.001838	0.000818	0.001743	0.020919	0.40255	0.052733	0.002266
SULT1A1	0.018896	0.134965	0.0778	0.069189	0.152448	0.007158	0.087683	0.060347	0.121854	0.091577	1.0	0.604873	0.201428	0.124238	0.211253	0.201717	0.262508	0.120595	0.070598	0.181345	0.083297	0.046361	0.131555	0.37519	0.03762	0.070598
SULT1A2	0.054152	0.141432	0.081708	0.096864	0.173255	0.001691	0.103768	0.087473	0.11745	0.051869	1.0	0.627376	0.200255	0.1231	0.197606	0.185553	0.254425	0.135744	0.084245	0.159377	0.081655	0.061185	0.088242	0.40957	0.066258	0.076865
SULT1C2	0.010933	0.026239	0.010933	0.009276	0.012634	0.022352	0.002915	0.014577	0.034985	0.023907	0.056851	0.036929	0.164591	0.143586	1.0	0.253644	0.01069	0.006317	0.014577	0.03525	0.066831	0.0	0.026239	0.039067	0.002915	0.116618
SULT1E1	0.025584	0.010496	0.005576	0.701677	0.005685	0.121141	0.004811	1.0	0.010496	0.010234	0.01148	0.009621	0.005844	0.005576	0.004986	0.00656	0.004155	0.007872	0.010059	0.010257	0.011606	0.003936	0.003499	0.009184	0.00984	0.021648
SYCP2L	0.017607	0.016629	0.019563	0.015739	0.01076	0.021193	0.004239	0.008412	0.046625	0.016237	0.029834	0.02315	0.015384	0.017118	0.013107	0.022498	0.116074	0.078252	1.0	0.014672	0.018133	0.012716	0.023802	0.045191	0.044017	0.014672
SYNGR3	0.005463	0.05875	0.025166	0.046212	0.015762	0.012777	0.039047	0.043346	0.009493	0.017195	0.008486	0.010986	0.009086	0.023375	0.009672	0.019344	0.059795	0.041286	0.005612	0.017798	0.066741	1.0	0.182041	0.011105	0.012628	0.023375
SYNPO2	0.82038	0.000643	1.0	0.000838	0.060963	0.000357	0.008934	0.153559	0.001215	0.002101	0.002198	0.0005	0.001111	0.001769	0.000129	0.005074	0.008719	0.001465	0.000715	0.000643	0.002771	0.000429	0.000393	0.00313	0.0	0.006111
SYTL1	0.003678	0.83043	0.001631	0.001948	0.000932	0.497752	0.0	0.00205	0.067694	0.017706	0.126285	0.704228	0.063234	0.039372	0.283848	0.037541	0.346722	0.242619	0.016774	1.0	0.139898	0.347787	0.506106	0.245827	0.012414	0.05924
TAF13	0.013081	0.004648	0.016061	0.005547	0.010045	0.006447	0.010495	0.004558	0.0	0.002309	0.00268	0.001124	0.002889	0.003523	0.001859	0.004198	0.00045	0.001087	0.000675	0.000375	0.015736	0.003298	0.045577	0.011304	1.0	0.002286
TAF8	0.052532	0.106595	0.1043	0.162419	0.247362	0.061033	0.152157	0.062937	0.059673	0.095987	0.241496	0.161678	0.129407	0.122151	0.087826	0.198399	0.081604	0.097415	0.2069	0.168911	1.0	0.160658	0.329135	0.091906	0.195339	0.366707
TAGLN	1.0	0.000765	0.72425	0.118887	0.651569	0.00071	0.237452	0.295907	0.0	0.000133	0.005427	0.065856	0.006629	0.012949	0.01002	0.001087	0.006459	0.001458	0.003083	0.00143	0.001231	0.000566	0.001403	0.000825	0.001929	0.002029
TBC1D10C	0.01274	0.007203	0.006708	0.011295	0.002881	0.010084	0.002761	0.015126	0.064826	0.059351	0.133725	0.526588	0.133875	0.111509	0.139735	0.109003	0.198678	0.197178	0.154681	1.0	0.183188	0.68499	0.48157	0.275221	0.039075	0.118307
TBC1D12	0.520126	0.207472	0.681576	0.342233	0.294615	0.544267	0.420854	0.609083	0.094422	0.041572	0.321052	0.362916	0.540328	0.270356	0.871359	0.206059	1.0	0.857039	0.091125	0.0	0.000395	0.001156	0.118681	0.000308	0.005396	0.031538
TBC1D4	0.056727	0.024295	0.119069	0.419311	0.192222	0.082818	0.012224	0.096814	0.028879	0.13807	0.067098	0.047979	0.165607	0.140041	0.090947	0.060509	0.102452	0.100542	0.495378	0.920801	0.133853	0.011002	0.008098	0.023653	0.0	0.034838
TBC1D8	0.011293	0.218383	0.04843	0.210598	0.045727	0.054965	0.039815	0.059363	0.027898	0.076102	0.341674	1.0	0.51182	0.295704	0.387603	0.435935	0.329561	0.314319	0.530901	0.009221	0.012365	0.0	0.001801	0.031316	0.017598	0.010808
TBX21	0.02212	0.014185	0.004328	0.004495	0.0016	0.0065	0.000931	0.005431	0.010844	0.093104	0.015145	0.051829	0.035963	0.155767	0.011311	0.069092	0.003159	0.00405	0.000931	0.06005	0.258811	0.808383	1.0	0.030289	0.063801	0.032728
TBXAS1	0.019107	0.02123	0.005887	0.020318	0.011966	0.009907	0.007849	0.016598	0.151184	0.040221	0.736876	1.0	0.583388	0.341804	0.61984	0.229928	0.420419	0.240736	0.137931	0.042881	0.014371	0.132012	0.101454	0.772388	0.115607	0.015054
TCEAL7	0.029003	0.006321	0.276184	0.096543	0.005206	0.000744	1.0	0.026475	0.001983	0.001487	0.000744	0.000744	0.000608	0.000372	0.000446	0.000992	0.00062	0.00062	0.00062	0.000507	0.001173	0.0	0.000992	0.001041	0.001116	0.001301
TCF4	0.136072	0.011892	0.172578	0.328682	0.032752	0.036324	0.049326	0.181433	0.274933	0.075331	0.016634	0.019393	0.06616	0.012446	0.032352	0.213257	0.051065	0.181538	1.0	0.003748	0.0	0.002891	0.060685	0.000519	0.013321	0.324513
TCF7	0.025373	0.004342	0.05233	0.044503	0.041707	0.0	0.088255	0.114218	0.080212	0.480617	0.095834	0.077223	0.066398	0.074376	0.055373	0.061493	0.092347	0.084981	0.090746	1.0	0.898658	0.055159	0.47782	0.14804	0.115158	0.413444
TCF7L2	0.14882	0.103119	0.479363	0.130688	0.170875	0.064948	0.043174	0.23609	0.238418	0.226364	0.193468	1.0	0.110217	0.136623	0.034539	0.134978	0.040713	0.059424	0.035924	0.022477	0.046637	0.0	0.041341	0.150449	0.148941	0.001083
TCL1A	0.00249	0.002772	0.000852	0.002055	0.00141	0.001363	0.001034	0.001983	0.003783	0.115349	0.003874	0.003242	0.001952	0.002684	0.000996	0.002913	0.011324	0.100146	1.0	0.004259	0.013432	0.008552	0.000775	0.003872	0.004605	0.651258
TCP11L2	0.007546	0.013466	0.011725	0.013592	0.005572	0.184807	0.004643	0.020988	0.007429	0.010401	0.036799	0.017645	0.010553	0.010332	0.017088	0.015788	0.00534	0.004643	0.0	0.052724	0.398474	0.016252	0.05781	1.0	0.005804	0.149981
TDO2	0.002407	0.002247	0.001204	0.000613	0.016796	0.000321	0.000321	1.0	0.002782	0.001861	0.001524	0.00214	0.010883	0.003932	0.000449	0.021289	0.000267	0.001016	0.000535	0.000788	0.002321	0.000321	0.0	0.002632	0.001123	0.002568
TDRD9	0.046531	0.011053	0.0503	0.014036	0.016079	0.014305	0.012531	0.034291	0.068409	0.045998	0.165049	0.032339	0.661992	0.196425	0.728239	1.0	0.01534	0.013122	0.016966	0.014439	0.012963	0.010166	0.02007	0.056997	0.073139	0.015931
TESC	0.047172	0.023339	0.017801	0.025137	0.029404	0.018064	0.021229	0.020332	0.088871	0.077611	0.376928	1.0	0.08663	0.067445	0.022231	0.079246	0.127637	0.035008	0.022284	0.057178	0.074154	0.957674	0.160008	0.123813	0.06428	0.118869
TF	0.002928	0.007201	0.001778	0.001763	1.0	0.002719	0.001125	0.003532	0.006503	0.001978	0.002323	0.002281	0.001024	0.001076	0.001285	0.000807	0.002301	0.002281	0.002779	0.002072	0.0027	0.001703	0.006065	0.002623	0.003496	0.002689
TFAP2A	0.028386	0.306706	0.099519	0.007505	0.002226	0.552231	1.0	0.124873	0.00659	0.002298	0.00521	0.005432	0.001044	0.001403	0.00016	0.002048	0.001648	0.003206	0.003918	0.00391	0.008303	0.001336	0.003473	0.008068	0.0	0.007748
TFCP2L1	0.00027	1.0	0.002875	0.001813	0.001378	0.030129	0.001977	0.001042	0.007008	0.011968	0.009277	0.009763	0.008021	0.00593	0.004133	0.000659	0.004672	0.005031	0.003714	0.004476	0.014915	0.0	0.004432	0.009308	0.004852	0.017161
TFPI2	0.788162	0.161544	0.166838	1.0	0.035155	0.000626	0.637934	0.091565	0.001249	0.012805	0.00079	0.00073	0.000632	0.000479	0.000515	0.003117	0.003671	0.003965	0.001041	0.0	0.000581	0.005435	0.000107	0.000598	0.017683	0.000609
TGFB1I1	1.0	0.084091	0.515902	0.373292	0.23258	0.014869	0.375478	0.592081	0.00527	0.265276	0.001893	0.001212	0.000978	0.001076	0.00052	0.003983	0.000445	0.0	0.00052	0.004096	0.001581	0.002598	0.001138	0.001945	0.001188	0.002004
TGM2	0.754346	0.17877	0.205027	0.735891	0.089469	0.032556	0.028157	0.121932	0.015099	0.006122	0.00754	0.017673	0.537377	0.750133	1.0	0.542151	0.013812	0.047159	0.003866	0.004049	0.006703	0.0041	0.006019	0.005504	0.05549	0.004381
THEMIS	0.001603	0.000366	0.000779	0.000566	0.001466	0.000366	0.0	0.000476	0.000733	0.139991	0.000916	0.001191	0.002515	0.004558	0.000147	0.002749	0.000596	0.000596	0.001099	0.308749	0.248705	1.0	0.001649	0.007183	0.000504	0.001054
