Gene	Chondrocyte.articular	B.cell.naive	B.cell.memory	Monocyte.CD14	NK.cell.CD56	Endothelial.large.blood.vessel	Endothelial.microvascular.mammary.or.endometrial	Endothelial.microvascular.non.reproductive	Epithelial.cell.mammary	Epithelial.renal.cortical	Epithelial.respiratory	Fibroblast.cardiac.ventricle	Fibroblast.of.arm	Fibroblast.of.lung	Fibroblast.of.the.aortic.adventitia	Fibroblast.or.papilla.dermal.cell	Hair.follicular.keratinocyte	Macrophage	Mature.neutrophil	Melanocyte.of.skin	Myometrial.cell	Osteoblast	MSC.like.pluripotent.cell	Myocyte.regular.cardiac	Smooth.muscle.cell.aortic	Smooth.muscle.cell.bronchial	Smooth.muscle.cell.of.bladder	Smooth.muscle.cell.coronary.artery	Smooth.muscle.cell.pulmonary.artery	Smooth.muscle.cell.of.trachea	Smooth.muscle.cell.uterine	T.Cell.CD4	T.cell.CD4.memory	T.cell.CD8.memory
TWISTNB	9.417918	5.886711	5.644865	5.604516	5.441074	11.29948	7.793541	8.61076	6.980536	9.849442	7.992813	3.171101	9.239884	7.237308	51.423314	5.52388	8.170958	5.116673	1.321548	5.012225	5.876306	5.562519	8.61076	6.670582	5.357329	5.160426	8.577568	5.181634	4.697987	4.66536	7.653666	7.215655	6.962255	6.435974
TWSG1	74.81189	1.55399	1.736718	3.076622	3.091987	33.838884	32.025761	21.237343	27.017557	43.693372	14.777596	29.188449	46.229515	89.535812	77.503783	92.029542	18.313337	15.188914	2.855663	21.50849	37.238428	38.947215	29.833314	52.585734	60.028573	154.850525	179.638784	50.098525	61.460495	111.050578	46.848928	1.846028	1.996389	3.50377
TXNDC17	52.78371	4.80347	11.98883	21.49919	15.224748	47.629776	60.028573	37.171252	155.389638	49.725494	101.181609	88.517153	183.43405	34.945199	45.854586	21.305254	586.8928	58.403233	23.526219	42.095735	108.035233	29.490825	59.963089	79.724148	43.810782	58.118592	46.551699	57.315868	19.667332	58.228902	50.48197	5.584612	12.91447	13.322127
UACA	46.38687	7.731379	0.294555	2.50916	0.376413	47.200386	21.841222	100.821608	6.898176	14.424987	8.243375	22.202907	40.74426	65.010789	54.007334	18.691361	5.07573	3.02356	0.011587	17.290347	48.249033	69.994776	27.805107	113.899919	69.994776	68.995842	41.330263	98.3685	74.19058	52.875652	74.716169	0.8673	0.149495	0.047701
UBASH3A	0.000507	0.029391	0.001565	0.120706	0.29026	0.00031	0.002251	0.000333	0.001631	0.000537	0.001078	0.002248	0.000529	0.000465	0.001095	0.000455	0.002444	0.000254	0.000284	0.001126	0.006073	0.00062	0.000642	0.00062	0.000464	0.000485	0.007358	0.000529	0.000418	0.000701	0.000639	23.739769	23.237869	15.889438
UBB	663.87487	357.667716	365.104607	265.533003	865.063282	1003.734848	550.503298	1472.688469	362.423298	699.134196	540.182121	402.069801	599.223682	1637.137267	406.239267	643.578752	245.345811	453.910644	91.468463	2257.871271	526.760043	746.234682	687.391921	1472.688469	3056.488125	2336.799048	2910.530875	3345.818174	1276.057697	1141.312759	840.613491	320.437125	351.631947	410.247621
UBE2S	18.467378	2.660141	5.206297	4.890545	7.961665	73.584485	100.108849	34.439369	22.692822	18.68001	21.944416	22.702868	43.039987	26.803696	26.421458	17.452772	120.258373	4.684599	11.443398	135.609704	103.172437	27.442712	86.02611	97.116699	52.875652	12.324964	31.495293	34.552919	31.400301	43.403616	157.170465	2.245151	5.769994	4.712865
UBXN10	0.096467	0.067339	0.241253	0.364371	0.914208	0.005763	0.097332	0.006741	1.008652	0.342505	0.02455	0.039506	0.024672	0.198886	0.001095	0.010421	0.102952	0.001107	0.673892	0.132128	0.006073	0.011772	0.012069	0.040807	0.000464	0.01534	0.028952	0.014	0.000418	0.024334	0.000639	0.066738	0.437348	1.25142
UCHL1	27.433033	0.001096	0.001565	0.000254	0.015518	145.301594	135.873091	26.217363	3.844185	371.177892	19.484786	143.354658	142.543167	163.254848	752.437048	78.033305	9.17784	139.730262	0.000284	123.099093	330.272499	137.951053	111.050578	263.756721	78.314264	132.417516	261.132246	56.656198	99.331241	169.692222	389.60669	0.301385	0.000472	0.000604
UGDH	344.418565	2.63567	3.251713	4.450692	5.932412	31.764227	17.016327	15.532023	29.892546	147.599838	23.08523	108.497969	68.140321	39.786119	124.501208	64.285526	16.80418	7.380035	1.956879	12.261237	60.354724	117.621623	119.110975	182.245423	130.209074	98.181216	86.511839	141.7504	47.977872	96.322257	335.483577	2.340153	4.877075	4.523616
UGT2B17	0.000507	10.997044	0.241253	0.000276	0.000407	0.00031	0.002251	0.000333	0.001631	0.070911	0.01276	0.002248	0.000529	0.000465	0.001095	0.000455	0.002444	0.000254	0.000284	0.001126	0.006073	0.00062	0.000642	0.008583	0.000464	0.000485	0.000446	0.000529	0.000418	0.000701	0.000639	0.002281	0.000472	0.000604
ULK2	9.759501	0.590878	1.200012	9.034269	4.380373	5.866493	3.84691	11.573852	18.643533	4.721788	9.992615	5.086278	3.698305	19.300576	7.087593	12.14574	5.694937	5.632947	1.022893	17.483072	6.327899	11.468974	4.27001	4.970553	12.108373	23.152836	23.603737	15.383104	7.842389	9.413862	5.267015	5.317477	5.19295	3.227578
UPK3A	0.000507	0.001096	0.098299	2.681363	0.000407	0.00031	0.002251	0.000333	0.001631	0.000537	0.000284	0.002248	0.000529	0.000465	0.001095	0.000455	0.002444	0.007489	1.499449	0.001126	0.006073	0.00062	0.000642	0.00062	0.000464	0.000485	0.000446	0.000529	0.000418	0.000701	0.000639	0.000372	0.000472	0.000604
UPP1	7.025049	1.942032	0.948894	43.716096	33.916847	10.986386	27.384636	7.902745	38.99154	4.102269	360.368206	5.001993	11.208603	3.659871	2.114716	4.416284	172.9071	51.011715	17.290347	40.62369	18.704689	11.62112	8.99424	3.994315	6.25697	2.289167	3.001121	4.975276	4.167181	1.742619	5.221335	35.852142	39.95059	27.820139
UQCR11	10.932333	0.001096	0.114433	1.269714	0.000407	22.633593	25.88177	50.447356	10.975403	20.372959	33.465938	22.840196	182.245423	44.83734	11.580114	12.798052	43.74714	0.772028	0.267165	17.998942	28.486878	13.971715	20.510358	26.661565	39.975721	53.942672	57.155517	35.482093	21.726338	29.384695	13.733542	0.000254	0.000472	0.000604
USP2	0.293528	0.001096	0.001565	0.000704	0.019184	0.065906	0.002251	0.081134	0.972315	1.545024	0.380214	0.082732	0.113053	0.465136	0.068278	0.095523	0.308122	17.315809	0.034283	0.28962	0.340167	0.09342	0.173417	0.094947	0.029351	0.000485	0.062896	0.02147	0.107303	0.162537	0.165409	0.034435	0.06077	0.121158
USP44	0.135312	4.491857	2.853404	0.048392	0.448024	0.375822	0.306156	1.181537	0.214814	1.378208	0.118384	0.039506	0.303232	10.869155	0.332761	0.136039	0.002444	0.283589	0.038476	0.231937	0.623761	0.046654	0.286261	0.29026	0.188986	5.173084	4.534739	0.21993	0.363758	4.516659	1.116043	4.072704	0.964878	0.910812
USP46	4.262473	1.408599	1.800813	2.260677	1.431359	4.967212	3.622643	4.524904	5.366841	9.996144	7.773302	3.540666	4.144104	4.980891	3.507027	3.780251	2.904821	3.974923	0.043081	4.39399	3.706361	4.018454	4.792801	5.221335	4.757191	5.323159	12.342908	5.010451	7.177557	4.598913	7.949037	1.273968	7.620152	2.132119
USP6	0.120132	4.668546	0.891282	0.010522	0.022811	0.002438	0.002251	0.007754	0.001631	0.053969	0.000284	0.047265	0.100369	0.000465	0.001095	0.005731	0.049573	0.009396	0.820734	0.001126	0.125843	0.00062	0.000642	0.011529	0.000464	0.007915	0.007358	0.000529	0.000418	0.011651	0.009778	0.044426	0.015882	0.026117
UST	9.610278	6.557577	6.394609	0.429506	5.062399	0.535759	0.164873	0.091079	8.226822	0.394899	8.22582	4.661254	6.109971	7.622793	10.9285	7.737348	2.972408	0.392966	0.026457	7.170957	2.297292	6.660351	7.505302	7.034842	12.604993	7.533583	14.50759	8.334488	9.866941	8.696705	6.048115	0.153133	3.61844	3.713018
VAT1L	0.006741	0.018049	0.001565	0.000254	0.000407	1.191273	2.992664	1.349433	0.001631	0.017503	0.000284	0.092308	2.772647	20.234446	2.304572	0.378504	0.002444	0.950662	0.000284	0.001126	8.670325	0.011772	0.035553	0.765467	0.196265	1.741291	9.163379	0.410579	0.040496	0.068335	5.942382	0.000441	0.000472	0.000604
VCAM1	214.98705	0.001096	0.001565	0.000299	0.010391	4.645206	1.894141	4.378108	0.044704	50.886076	2.529623	7.614969	1.281612	7.255089	4.550508	3.700078	0.002444	0.091234	0.021043	0.047265	73.018113	214.98705	0.519574	0.901545	2.513638	10.297146	192.976471	8.791225	4.354543	4.138123	0.550761	0.004459	0.024672	1.399848
VCAN	166.044248	0.329384	0.001565	772.940221	0.230409	12.82555	1.651466	0.975331	115.005886	865.063282	27.615048	523.207027	63.584993	96.807981	417.862305	206.139664	7.14856	0.228823	2.262077	1.346412	15.42074	302.799643	103.869001	213.315987	1814.386938	184.9383	247.795681	402.069801	1814.386938	154.399707	124.861543	0.001524	0.017611	0.000604
VEGFA	27.089268	0.633882	1.638422	18.891596	0.391869	10.241773	2.967307	3.304616	75.008787	68.801195	208.900544	33.355852	32.269153	86.761644	54.48491	80.380311	58.338207	8.41847	9.681497	3.042313	16.789853	75.578844	66.92189	209.402979	11.147985	48.604376	95.852175	83.152374	332.261299	45.219918	120.773136	0.114033	0.111823	0.040496
VENTX	0.000507	0.029391	0.042655	8.21542	0.019184	0.00031	0.002251	0.000333	0.001631	0.000537	0.000284	0.002248	0.000529	0.000465	0.001095	0.000455	0.002444	0.059431	1.244763	0.001126	0.006073	0.00062	0.000642	0.00062	0.000464	0.007915	0.000446	0.000529	0.000418	0.017144	0.000639	0.00048	0.010455	0.0465
VILL	1.552899	8.536104	8.614217	6.718197	9.24304	1.987017	2.456178	1.506302	0.599808	1.024394	43.938668	4.507245	2.022144	2.768757	1.135074	3.084234	1.952028	1.76897	2.71311	1.535066	1.07444	2.208607	2.136371	1.329415	2.287007	4.851321	2.549747	3.372468	2.176179	2.315893	2.005959	10.117392	12.004829	11.491444
VIM	15655.432608	76.513975	172.9071	1043.311897	89.679923	15655.432608	4502.140363	6042.170239	1537.594169	2910.530875	121.184131	12871.767918	5119.054308	8093.761543	53341.375094	86852.996358	783.201429	1765.480341	192.976471	12871.767918	15655.432608	15655.432608	53341.375094	3713.371594	19462.932434	6042.170239	2436.181819	3713.371594	15655.432608	53341.375094	8684.671249	224.381879	342.498842	302.799643
VIPR2	0.016856	0.001096	0.001565	0.000606	1.509857	0.00031	0.002251	0.000333	0.001631	0.01534	0.000284	0.035131	0.000529	0.019421	0.001095	0.005731	0.002444	0.000649	0.005342	0.001126	0.083693	0.00062	0.000642	0.026185	0.027524	0.000485	0.387715	0.043188	0.010632	0.011651	0.027159	0.006458	0.015882	0.228016
VIT	4.520465	0.001096	0.001565	0.000397	1.365459	0.458769	0.092046	0.046881	0.243898	0.08462	0.000284	4.926627	0.101214	0.205959	1.946378	8.199805	0.120132	1.381856	0.004896	0.018087	0.817827	10.288185	3.15084	0.11366	0.06331	2.654248	1.094244	1.70371	1.745427	0.479451	0.351164	0.000613	0.000472	0.051831
VNN3	0.031691	0.633882	0.308864	9.897066	0.174038	0.003392	0.002251	0.002473	0.001631	0.000537	0.93654	0.002248	0.000529	0.115842	0.079241	0.020578	0.049573	0.117812	235.427516	0.001126	0.006073	0.00062	0.000642	0.108147	0.145871	0.032225	0.348315	0.007695	0.042538	0.095376	0.000639	0.164566	0.009063	0.104257
VPREB3	0.033729	68.660396	71.134081	0.007263	0.040496	0.02078	0.002251	0.030393	0.076052	0.000537	0.052924	0.002248	0.023327	0.000465	0.001095	0.038149	0.002444	0.040545	0.000284	0.001126	0.006073	0.00062	0.000642	0.00062	0.023166	0.000485	0.000446	0.000529	0.027129	0.068555	0.000639	0.022761	0.000472	0.031019
VSIG1	0.014005	0.182927	0.891282	0.037268	0.000407	0.516057	1.907973	0.218046	0.268418	0.684504	0.160431	0.039506	0.006718	0.000465	0.022508	0.00777	0.433562	0.001986	0.018194	0.001126	0.205237	0.00062	0.060912	0.029863	0.019645	0.007915	0.012706	0.198692	0.038996	0.000701	0.015325	10.882302	7.226097	3.871855
VSIG4	0.000507	0.108269	0.084756	5.156332	0.000407	0.00031	0.002251	0.000333	0.001631	0.000537	0.000284	0.002248	0.000529	0.000465	0.001095	0.000455	0.002444	21.710166	0.708063	0.001126	0.006073	0.106179	0.019478	0.00062	0.012076	0.007915	0.000446	0.000529	0.000418	0.000701	0.000639	0.0043	0.000472	0.0465
VWDE	0.02271	0.001096	0.001565	0.000372	0.000407	0.081539	0.002251	0.017462	4.817518	0.452774	0.991082	0.002248	0.010687	0.04619	0.054145	0.144076	0.002444	0.001704	0.323734	0.023166	0.182574	0.00062	0.024496	0.034576	0.000464	0.042655	0.019328	0.011511	0.005796	0.042871	0.087968	0.481869	1.141909	0.874476
VWF	0.166713	0.018049	0.001565	0.446562	0.000407	453.910644	237.445518	813.954522	0.025567	0.606885	0.294822	6.94544	0.019478	0.260923	0.866426	0.304095	0.002444	2.59189	4.704656	0.21928	0.23968	0.170135	0.304095	1.713405	0.641722	0.26678	0.83169	1.405521	0.285049	0.497328	0.495522	2.889227	0.012653	0.000604
WBSCR27	2.070421	0.466918	0.376117	0.166713	0.013659	0.459315	1.500728	1.438049	2.784826	2.122657	1.15998	1.021228	2.522355	3.567315	2.59484	3.14816	1.073178	0.03062	0.361296	0.159634	7.645864	2.833901	2.827604	3.6465	1.739064	4.745243	2.012414	1.35741	0.723931	7.177557	13.364706	0.297141	0.256124	0.031912
WDFY4	0.031122	139.325041	142.543167	17.978739	0.166387	1.953183	2.056276	0.196142	0.001631	0.031586	0.007379	0.002248	0.013063	0.13811	0.038916	0.025243	0.066798	40.936755	34.904741	0.001126	0.006073	0.046654	0.000642	0.00062	0.053034	0.000485	0.000446	0.000529	0.000418	0.017144	0.000639	0.352064	0.026568	0.000604
WDR19	17.676538	25.831626	12.075285	4.395429	3.907046	6.749707	5.363501	9.897066	8.86269	8.392086	6.109971	14.143231	10.550828	14.498501	56.453441	17.446888	3.920501	7.436038	9.619106	11.484271	9.495879	20.188096	11.4318	11.376674	12.420395	17.375664	13.270829	12.387439	11.926287	13.024018	15.532023	12.245142	4.517378	3.854852
WDR49	0.12181	0.856174	0.227085	8.545533	0.715736	0.063544	0.002251	0.119034	0.233825	0.17556	0.340167	0.002248	0.000529	0.074243	0.043681	0.05573	0.002444	0.1718	0.518971	0.267888	0.006073	0.017853	0.056757	0.048023	0.044208	0.055978	0.022171	0.038517	0.108579	0.198692	0.049839	0.148009	0.329384	0.041909
WDR66	1.126749	0.633882	0.084756	0.074243	0.197211	0.94292	0.963322	1.107065	6.619397	2.183999	7.401376	0.85654	0.570643	1.897744	1.37378	1.110883	31.035413	0.05607	3.492209	0.932296	1.708642	1.72739	0.937308	1.371701	2.675994	1.085704	1.231445	0.75774	2.364154	0.869228	1.1382	0.16164	0.100159	0.067416
WLS	10.403858	0.001096	0.001565	11.55819	0.000407	45.367047	35.304109	18.047023	42.095735	13.556979	15.782613	44.20623	13.710142	51.989935	56.272892	16.26079	14.195977	3.510277	46.918781	13.237169	28.833364	23.671197	42.184548	40.123141	91.643687	85.327229	60.636322	35.215754	54.531369	69.083003	46.113428	0.071973	0.000472	0.000604
WNT10A	0.000507	2.472121	2.157249	0.001901	0.02856	0.001993	0.002251	0.000333	0.025567	4.856865	2.004189	0.002248	0.000529	0.000465	0.001095	0.004922	1.240654	0.001107	0.000284	0.055046	0.006073	0.00062	0.000642	0.05077	0.000464	0.000485	0.000446	0.000529	0.000418	0.027669	0.000639	0.382412	2.940965	0.249369
WNT16	0.016856	1.323514	4.593602	0.000316	0.00708	0.004389	0.002251	0.000333	0.025567	0.0292	0.002224	0.002248	0.112735	0.532678	0.370518	4.957759	0.002444	0.000254	0.000284	0.001126	0.088422	0.051195	0.113538	0.089858	0.027428	0.089726	0.041644	0.319531	0.058574	0.240782	0.135097	0.00031	0.000472	0.009778
WNT5B	13.602413	0.123021	0.02704	2.511472	0.000407	0.432735	0.575629	0.295969	21.082972	19.219413	2.323511	6.345886	86.39452	29.905541	2.682849	110.830497	9.979307	0.265093	0.334667	1.37378	26.860843	25.533974	42.905766	18.104376	5.433581	15.184878	10.265941	7.520445	23.03932	72.844014	34.780227	0.007695	0.038996	0.016271
WNT7A	0.000507	0.001096	0.001565	0.001103	0.000407	0.00031	0.002251	0.000333	0.206118	12.487691	5.536641	0.002248	0.007793	0.000465	0.001095	0.000455	14.218335	0.000254	0.044588	0.001126	0.006073	0.00062	0.000642	0.011529	0.000464	0.000485	0.005056	0.137901	0.000418	0.000701	0.000639	3.38924	4.615007	0.639228
WSB2	36.31559	4.955067	4.961275	16.815124	12.181208	40.74426	28.589043	62.948136	76.705446	29.968928	67.269576	16.494577	37.084776	47.015214	29.52182	31.71974	37.469012	53.858462	15.429974	71.055111	45.107108	44.17435	53.696645	74.81189	162.797761	39.428956	77.758258	85.538451	90.053981	39.236536	63.584993	5.031041	13.322127	15.436958
WSCD2	0.40818	0.001096	1.684727	0.000254	0.01169	0.00031	0.002251	0.004123	0.093765	0.000537	0.000284	0.002248	0.000529	0.000465	0.001095	0.024272	0.002444	0.003831	0.000284	0.018087	0.006073	0.042965	0.000642	0.00062	0.029351	0.000485	0.000446	0.000529	0.000418	0.000701	0.000639	0.00327	0.000472	0.017408
WWC1	0.564498	0.37777	1.209443	0.000372	0.026317	0.118299	0.050439	0.12181	6.331837	92.393114	13.747317	2.268765	1.101595	1.279388	0.457712	0.591247	8.848343	0.19491	0.000284	0.254019	0.006073	0.36859	1.407963	2.297292	0.182927	0.11366	0.771239	0.748992	0.916127	0.391219	0.077698	0.151972	0.847532	0.068696
WWTR1	66.411781	0.196142	0.084756	0.003167	0.2325	95.410593	26.365149	71.52859	24.307167	72.238746	5.366841	45.925129	27.306603	5.170118	55.546046	37.989377	9.328363	16.094601	0.246187	21.490701	13.197909	32.984062	41.148337	16.445931	60.291851	12.450166	10.019062	28.149992	47.14711	12.253667	7.91511	0.236928	0.199185	0.469502
XCL1	0.000507	0.001096	0.001565	0.000704	5.336735	0.00031	0.002251	0.002249	0.001631	0.000537	0.001126	0.002248	0.000529	0.000465	0.001095	0.009727	0.002444	0.000404	0.000284	0.001126	0.006073	0.00062	0.000642	0.00062	0.000464	0.000485	0.007358	0.000529	0.000418	0.000701	0.000639	0.108391	0.159634	7.221289
XKRX	0.015929	4.791301	0.455436	0.000254	0.022811	0.176316	0.561558	0.011088	0.398436	0.062736	0.341116	0.002248	0.000529	0.023439	0.06417	0.045091	0.136839	0.015518	0.051017	0.026055	0.092634	0.038149	0.045901	0.036764	0.007406	0.047124	0.010373	0.164074	0.021852	0.049494	0.021003	1.826116	0.034313	0.05408
XPO5	8.459897	6.730111	6.091398	6.294487	7.91764	13.523333	11.526632	10.188856	17.668709	14.010048	18.336094	7.732885	8.983195	7.353834	7.702684	8.506956	13.137249	7.065144	2.113535	14.188525	7.921671	19.063941	27.967011	9.209076	6.379743	5.930007	7.764215	8.20852	10.785065	6.004938	7.707225	9.600595	6.321006	7.146231
XRCC4	3.010218	4.902895	4.076107	10.847393	5.55018	3.386164	3.707633	1.888593	2.080642	4.471792	4.196523	3.406893	4.399416	2.484027	11.135825	2.03218	5.923544	8.01024	13.43128	2.109647	5.492011	2.27156	5.094136	5.691265	30.195692	2.148021	2.790157	5.216936	6.39896	3.944167	4.982414	3.602166	4.186692	3.756773
XYLT1	9.779222	19.99951	8.759324	13.310046	8.310516	0.474325	0.285327	0.352064	1.129645	0.038284	0.542164	8.506956	4.491012	6.327899	6.764751	15.484741	2.031089	3.368417	18.587948	0.846692	2.177862	16.780703	20.730556	2.196281	2.961194	8.132664	5.388118	6.866379	15.180767	8.542252	6.354802	7.704958	7.125839	5.84166
YIPF5	51.4586	4.528515	5.336199	7.387214	9.483218	37.691503	24.681299	28.069299	36.521404	42.184548	31.8653	27.774995	80.572164	32.630229	43.635321	53.204051	18.850753	18.744634	9.958564	24.413298	41.983594	43.938668	31.211837	87.722209	43.376282	56.182997	51.989935	62.999785	80.470366	58.403233	47.117864	9.36408	12.63367	7.57308
ZAK	20.843131	3.175482	1.696642	19.00684	0.361859	10.141707	9.948363	11.070963	12.547549	8.491805	20.257099	18.53429	25.831626	58.403233	23.387509	26.971596	33.37089	9.57101	6.654616	3.145051	18.76349	21.899689	34.885941	25.143619	14.534198	37.593957	36.837319	25.948857	28.297611	36.986724	59.221286	0.052545	0.824302	1.976839
ZBTB32	0.000507	0.301049	10.858475	0.000717	0.015518	0.00031	0.002251	0.000333	0.001631	0.000537	0.000284	0.002248	0.015807	0.000465	0.001095	0.000455	0.002444	0.007212	0.006953	0.001126	0.006073	0.00062	0.000642	0.00062	0.000464	0.000485	0.000446	0.000529	0.000418	0.000701	0.000639	0.286261	0.252576	0.79621
ZBTB43	7.742881	3.999426	7.586545	8.484367	5.710488	3.058403	1.435653	5.936935	8.980665	4.083179	9.607482	3.583918	4.862443	4.235549	2.848684	4.023969	2.500738	10.415816	9.495879	4.175764	1.584776	5.945575	10.829988	3.654676	5.139631	9.0271	21.483534	12.137922	3.239447	2.816936	3.280149	5.740396	5.461022	8.044553
ZCCHC14	9.677837	0.196142	0.28101	2.060847	2.180107	3.278793	1.815835	3.485441	2.331965	3.813841	2.072488	5.967738	1.574244	5.967738	6.824856	10.363738	1.380025	1.796383	4.144104	3.03047	1.778551	14.35585	4.126818	1.441187	5.760017	5.489986	3.443369	3.845333	5.567446	6.025756	5.967738	4.813444	2.816936	2.116245
ZEB1	67.772886	26.285274	12.77428	0.315773	4.758985	59.684932	18.801173	44.872936	0.384242	17.607405	1.659347	15.354034	24.905339	91.767629	80.877992	78.5105	0.375231	1.229512	26.561138	0.276276	24.905339	22.496296	45.678085	34.389923	53.780162	108.283942	71.933562	56.398075	41.404776	92.674409	84.27405	44.134148	18.555348	14.489957
ZFP57	0.009676	1.128394	1.469574	0.728809	0.004451	0.198692	0.379028	0.172645	12.736456	0.1268	0.496902	0.002248	0.000529	0.000465	0.094668	0.030703	6.138728	0.894275	0.002116	0.001126	0.244217	0.157199	0.416328	0.00062	0.03488	0.700959	0.070234	0.150485	0.016491	0.06764	0.023054	0.118056	0.000472	1.955566
ZNF175	4.411339	1.582406	1.827747	0.839186	1.454181	3.263182	2.684292	1.946378	1.930149	2.283601	1.004251	2.331965	1.372974	1.914291	3.314088	2.899248	1.699877	1.178446	0.447436	1.925903	1.307624	2.547496	2.006961	17.985288	1.754155	1.721085	1.852427	3.769218	3.625801	1.997548	2.448267	2.408874	1.338791	1.511317
ZNF185	1.059384	0.618176	0.590508	18.497553	0.477087	8.68815	15.996846	3.427213	14.099399	17.107211	67.4074	0.789237	1.904098	0.271934	0.679392	2.627953	7.27455	2.436477	18.600456	0.260923	1.190347	0.350643	0.524318	5.845969	2.401327	0.560667	0.169284	4.991114	2.475714	0.394424	1.392999	0.805104	0.644022	0.402935
ZNF219	2.806198	0.506601	0.563302	1.644012	1.637964	1.642762	4.01047	1.326369	9.585207	2.806198	5.328214	8.8058	2.829143	1.327573	4.774088	4.303084	29.922137	11.629585	3.214317	5.274261	0.403577	2.78698	4.206405	0.880691	1.366977	0.356247	0.965772	0.789852	2.000713	0.889599	0.75774	1.526592	2.132119	1.173848
ZNF223	1.79106	1.886031	0.706548	1.147323	1.725017	1.591878	1.549405	2.143411	2.056841	2.401327	2.267499	1.69234	2.567274	1.650364	7.257243	1.517252	1.522942	2.777731	0.87824	1.270819	1.577266	1.887292	0.98381	1.606817	1.71991	3.003676	1.781441	2.334265	1.538439	2.223368	1.225233	2.048245	0.69064	1.001375
